product_id,v_prod,n_units,dom_unit,dom_share,千克,个,UNKNOWN,套,立方米,千瓦时,千米,OTHER,箱,项,盒,次,平方米,批,瓶,月,包,瓦,袋,桶,笔,份,元,副,卷,单,罐,期,票,车,令,伏安
103011107,2.64373e+09,17,UNKNOWN,0.2365,1.29706e+08,3.67e+08,6.25157e+08,1.13586e+07,,,1,3.25853e+07,1.61611e+08,488379,5.92896e+08,,,4.17307e+06,7.09198e+06,,4.02449e+07,,5.42613e+08,1.99257e+07,,4.3463e+06,,22200,,,1.04509e+08,,,,,
108031901,2.60036e+09,10,千克,0.9679,2.51688e+09,2.22875e+07,3.08207e+07,536276,,,4.41754e+06,2.49641e+07,,,,600,346825,,,,,,,,,,,9844,97270,,,,,,,
103030600,2.57305e+09,18,箱,0.3308,1.05603e+08,5.82888e+08,2.51529e+08,6.97826e+06,811849,,,6.67295e+07,8.51184e+08,127500,5.06866e+07,9047.22,,1.60162e+07,6.23073e+08,811.98,4.94658e+06,,2.46429e+06,2.40617e+06,,398496,,,,,7.20198e+06,,,,,
109011401,2.55232e+09,18,个,0.6808,1.00398e+08,1.7376e+09,2.00227e+07,5.38738e+08,,,7.78885e+07,2.60639e+07,190285,1.76908e+07,652377,751176,4.43797e+06,2.71011e+07,2778,,8512.68,,,93237,,960,,427359,249859,,,,,,,
105010302,2.54943e+09,19,个,0.8423,1.92896e+07,2.14745e+09,1.22421e+07,1.94069e+07,3.03095e+08,,1.3257e+06,7.49795e+06,29176.7,2.66618e+06,1421.58,4500,3.35646e+07,2.33868e+06,92,,29.99,,20262,38226.6,,,,9101.79,443798,,,,,,,
102040301,2.52649e+09,8,千克,0.6779,1.71273e+09,1.44646e+06,1.4363e+06,481364,,,45322,8.10321e+08,,,5600,,,18961,,,,,,,,,,,,,,,,,,
103030705,2.5243e+09,16,箱,0.6013,6.87289e+07,6.87382e+08,5.22219e+07,1.61693e+07,2998.22,,,2.22515e+07,1.51783e+09,,5.82164e+07,1447,,1.14606e+07,7.14521e+07,,2.23465e+06,,8.17983e+06,1.02645e+06,,197195,,,,,6.94515e+06,,,,,
109051905,2.52348e+09,19,个,0.5786,7.50795e+08,1.46018e+09,2.85389e+06,2.65676e+07,249096,,1.18274e+06,5.4833e+07,16731,,4441.05,155020,3.70481e+06,6.86112e+07,4000,170000,22528.2,,128.71,,,2500,,1.53867e+08,254851,,,,,,,
103030302,2.52312e+09,18,箱,0.7818,2.63715e+07,2.43467e+08,2.6742e+06,7.11285e+07,194358,,,6.04787e+07,1.97256e+09,,4.90372e+06,1.604e+06,16822.3,1.77615e+06,4.79142e+07,,8.2524e+06,,16620,4.12689e+07,,456145,,,6458,,4.00316e+07,,,,,
109010503,2.50116e+09,19,个,0.9740,6.02343e+06,2.43615e+09,4.23572e+06,3.87393e+07,954,,2.772e+06,8.71317e+06,20951.7,20850,50425.5,185987,51435.9,3.50805e+06,17064.4,,4719.2,,260,94263.5,,,,527728,40412.1,,,,,,,
109010804,2.5011e+09,16,个,0.5847,2.57857e+06,1.4623e+09,4.48138e+07,9.8231e+08,,,110664,977728,,2.59022e+06,,816768,78100,3.88879e+06,350,,127486,,,15956.2,55800,,,427947,550,,,,,,,
104010599,2.50064e+09,19,个,0.4812,3.20156e+07,1.20333e+09,6.06976e+07,5.83284e+08,433.5,,2.33113e+07,2.40393e+08,8.19961e+07,90,841321,20,127710,2.73929e+08,,,137195,,119813,,,99424.4,,2922,335906,11818.2,,,,,,
304080400,2.49125e+09,22,UNKNOWN,0.6680,39881.3,3.48366e+07,1.66414e+09,4.72985e+06,21580,501526,1.83835e+06,1.31763e+08,57902,1.1155e+08,5522,3.73042e+07,26625.1,1.77917e+07,,4.33816e+08,,,,,1.00436e+07,49200,4.12733e+07,1134.4,500,,,1.46072e+06,,121.7,,
107021502,2.4851e+09,20,千克,0.6077,1.51021e+09,4.89543e+07,4.49753e+06,4.36003e+06,1.02633e+07,,250,7.44548e+08,7.67284e+06,1.06772e+06,1.16714e+07,900,486713,315424,5.30318e+07,,2596,,37365.8,8.59218e+07,,,,2020,26857.4,,2.02789e+06,,,,,
109010802,2.47323e+09,19,个,0.9276,7.97739e+06,2.29419e+09,2.01621e+07,1.26496e+08,8820,,323439,1.12395e+07,439.98,3.61127e+06,74836.1,1.77468e+06,,5.76797e+06,64300,27800,3452.03,,,371310,,,5252.24,1.12606e+06,9637.45,,,,,,,
109031300,2.4706e+09,21,个,0.7498,2.77185e+08,1.85247e+09,1.23463e+07,2.24231e+08,5490.4,,2.3005e+06,1.01444e+07,2.71728e+06,21552.6,22303.3,90725,24505,5.72082e+07,431525,1.37799e+06,25901.7,,,25654.8,,663.39,5326,2.99058e+07,58269.5,,,,,,,
109023299,2.46354e+09,24,个,0.6008,4.33137e+06,1.48014e+09,3.26596e+07,8.77257e+08,236909,430418,3.55754e+06,1.8617e+07,1.04809e+06,3.43519e+06,2.67074e+06,2.7626e+06,8.24766e+06,2.44151e+07,287151,2000,101598,,19,225790,228818,,,266537,2.54576e+06,,2095,72529.1,,,,
109010900,2.4546e+09,23,个,0.6911,3.71096e+07,1.69648e+09,9.59598e+07,5.21752e+08,106924,41903,1.86967e+07,1.52213e+07,1.82063e+06,3.26766e+06,253928,7.00615e+06,228374,3.84397e+07,35822,81990,81736.9,,28941.9,1.56572e+06,,7670,,1.59738e+07,443858,,1169.98,,,,,
201020000,2.45312e+09,27,千克,0.7921,1.94309e+09,8.58017e+07,1.8458e+08,1.17604e+07,1.8821e+07,13187.8,8.8559e+06,1.0207e+07,1.71531e+06,5.3012e+07,387840,7.04367e+07,2.08368e+06,2.22135e+07,86627.7,1.43837e+07,9.97209e+06,,2.79392e+06,454216,151415,10000,900552,111785,110629,25953,12560,,,1.11282e+07,,
107040403,2.4488e+09,11,千克,0.9894,2.42287e+09,3.27256e+06,6.04747e+06,32510,,245280,1.41508e+07,237825,,,47084.4,,674112,,,,,,,,,,,15320,1.20751e+06,,,,,,,
103030801,2.44871e+09,15,千克,0.7736,1.89437e+09,1.34644e+08,9.25923e+06,2.7522e+07,,,,2.06924e+07,2.23875e+07,,2.09699e+08,,,8.34271e+06,1.70062e+07,,1.03247e+07,,3.41804e+07,5.06997e+06,,7.25751e+06,,,,20000,4.79412e+07,,,,,
107021399,2.44405e+09,20,千克,0.8738,2.1355e+09,1.75152e+08,1.23985e+06,1.95441e+07,2.3363e+07,,5.50663e+07,9.14053e+06,2.23086e+06,,2.65042e+06,18451,6.62083e+06,4.7782e+06,180942,,145553,,246873,863238,,,,520787,6.49371e+06,,215692,,,75040,,
103020303,2.43246e+09,20,箱,0.4414,8.92093e+07,2.7813e+08,7.02847e+07,3.14393e+07,,,11131.5,1.33009e+08,1.07374e+09,31647.7,1.96051e+08,17020,,2.99042e+07,3.33079e+07,,1.24404e+08,,3.1466e+08,2.30387e+07,122615,8.37427e+06,,,719849,142.2,2.60116e+07,,,,,
104010507,2.43056e+09,21,个,0.7416,1.16817e+08,1.80244e+09,1.28893e+08,7.53814e+07,30240,,3.67514e+07,2.34526e+08,4.43612e+06,142038,3.97111e+06,7500,2.77561e+06,1.66881e+07,12623.5,,239999,,5.90149e+06,90914.3,,528432,,69666.6,861920,350,,,,,,
109041707,2.42744e+09,22,个,0.9346,384147,2.26865e+09,7.99458e+07,7.36389e+07,9912.28,306710,29027.9,1.87465e+06,708039,23696,578355,21123,1110,775038,124.8,26010,84419,,116844,229500,,10696,,,19996,210,,,,,,
304030102,2.41769e+09,25,UNKNOWN,0.4942,9916.5,6.17659e+07,1.19475e+09,3.70996e+07,6560,,946906,6.64675e+07,90330,4.20598e+08,179530,4.33204e+08,1.08417e+07,1.17132e+08,240,2.31237e+06,2490,,,500,4.51449e+07,1.01341e+07,1.338e+07,70299.2,23656.5,1.26338e+06,,2.24776e+06,,21132,,
103020101,2.41181e+09,22,个,0.2245,4.66171e+08,5.41443e+08,7.49311e+07,6.04424e+06,693,,15925,9.12149e+07,4.09235e+08,46981.9,5.00454e+08,4.46966e+06,1.98695e+06,6.08216e+07,2.01467e+06,5828,9.26911e+07,,1.30091e+08,2.91876e+06,,1.70417e+07,,,993206,5400,9.21914e+06,,,,,
109013602,2.40743e+09,20,千克,0.4910,1.182e+09,1.04094e+09,8.07326e+06,1.17742e+08,2.66869e+06,,1.34549e+07,2.13707e+07,6486,32030.5,7884.7,327551,9.65919e+06,7.61432e+06,3387,,8255.2,107309,18505,48960.6,,,,3.35392e+06,2080,,,,,,,
104020124,2.4e+09,18,个,0.8765,2.70018e+07,2.10354e+09,1.7078e+07,1.40987e+08,,,46501.5,8.79705e+06,180489,1.02496e+07,4.08205e+07,,723551,3.12103e+07,123647,,1.80956e+07,,862011,3760,,16418.6,,253350,,,12945.4,,,,,
109050601,2.39385e+09,21,个,0.8929,3.53927e+06,2.13747e+09,1.48316e+07,1.0362e+08,,707458,6.7684e+07,3.95903e+07,2.52422e+06,1.00292e+07,1.90007e+06,87248.5,25077.1,3.06164e+06,12060,5.05628e+06,3.27186e+06,,125914,,2000,,5743.54,248644,58245,,,,,,,
107021406,2.38182e+09,19,千克,0.9783,2.33025e+09,1.36651e+07,4.38243e+06,4.07575e+06,292927,,1.43106e+07,2.32863e+06,223313,,47860.3,,2.58131e+06,1.01738e+06,1.27118e+06,,949272,,78394,5.4778e+06,19386.5,130,,,272180,,576252,,,,,
107020404,2.37264e+09,9,千克,0.9969,2.36524e+09,923.03,7.1861e+06,,,,,115959,10000,,,,,,55247,,4525,,3263.99,27920,,,,,,,,,,,,
109011903,2.35156e+09,24,个,0.7772,1.7348e+08,1.82771e+09,1.28499e+08,1.64013e+08,118019,10923.9,1.26734e+07,1.47922e+07,448089,452230,81826.1,59978,1.09515e+06,1.9597e+07,39825.7,22000,356258,,10104.7,262464,,13541,80544.9,7.35571e+06,384621,,973,,,,,
101010399,2.34522e+09,23,千克,0.7049,1.65304e+09,4.66019e+07,2.12065e+07,1.26923e+07,3.4473e+07,8559.5,326752,6.3248e+06,1.18044e+08,4345,1.89737e+07,236285,146643,6.29201e+06,1.99701e+08,388205,1.08204e+06,,1.70372e+06,2.20181e+08,,1.09739e+06,,965,172275,,2.52578e+06,,,,,
107030201,2.33775e+09,14,瓶,0.3796,4.59278e+06,7.42892e+08,1.48712e+07,166608,,,,3.4153e+08,1200,,3.3876e+08,245,,238645,8.87342e+08,,31769.6,,6.60518e+06,603360,,,,,,,114124,,,,,
108010201,2.33647e+09,22,千克,0.9716,2.27008e+09,1.86105e+07,1.43781e+07,784478,1.65542e+07,,1.89458e+06,251987,80349,391550,55300.8,480886,4.79619e+06,1.7892e+06,17650.9,,1.44825e+06,,2.01909e+06,1.01253e+06,,18425,,132.06,11857.1,,26487,,,1.76826e+06,,
103010203,2.33558e+09,18,千克,0.7525,1.75757e+09,1.07213e+08,1.93957e+07,2.84815e+06,,,33780,1.6691e+07,1.26273e+08,,8.9495e+07,,111.15,1.23864e+07,9.41093e+06,,3.56685e+07,,1.23994e+08,4.80266e+06,,444995,,,7320,389.4,2.93485e+07,,,,,
108020701,2.31462e+09,20,千克,0.7261,1.68061e+09,1.13484e+08,1.30926e+07,4.81363e+08,6159.8,,1.75259e+07,4.15821e+06,13508,,11170.8,26269.5,348416,1.96672e+06,368563,,1585,,210,51664.9,,750,,1.04268e+06,33806,,,,,513800,,
108012104,2.28078e+09,21,个,0.5705,2.08942e+07,1.30128e+09,8.37423e+07,7.3436e+08,1.11519e+06,6.8842e+06,341300,6.72626e+07,19144.1,3.86663e+06,2675.46,,4.25846e+06,5.38515e+07,2116.96,,1499,,968.5,270,,2000,379,2.87318e+06,22246,,,,,,,
109050104,2.27996e+09,10,套,0.9315,170212,1.53535e+08,70711,2.12389e+09,,,17945.4,221520,63900,,,,8545.7,,,,,,,,,,,1.98858e+06,650,,,,,,,
108030800,2.26135e+09,12,千克,0.9848,2.22693e+09,1.54592e+07,181701,3.26404e+06,,,796277,1.13827e+07,1201,,25,,6560,126017,,,,,,,,,,3.20525e+06,262,,,,,,,
103020103,2.25918e+09,21,盒,0.2637,4.28902e+07,3.87939e+08,6.32353e+07,4.883e+06,1657.68,,35869.9,1.1231e+08,5.91045e+08,8928.5,5.95793e+08,,8960,1.89454e+07,5.76825e+06,,1.6106e+08,,1.89293e+08,8.04787e+06,,2.19465e+06,,105.4,134871,183,7.55869e+07,,,,,
103030901,2.2589e+09,17,瓶,0.5986,5.15754e+08,3.21968e+07,2.35045e+07,1.77062e+06,12365.9,,,1.44782e+07,2.25524e+08,,5.31616e+07,,,3.59582e+07,1.35216e+09,,1.42026e+06,,274892,1.33399e+06,,11007.4,,222000,560,,1.11829e+06,,,,,
109012408,2.2566e+09,23,个,0.7092,5.36033e+07,1.60047e+09,1.11546e+07,5.46884e+08,2510,697935,7.43712e+06,5.36316e+06,635990,75352,68596.6,284252,42818.2,2.38623e+07,15805.5,,53848.5,,308,1.07534e+06,20221,,2214,4.82949e+06,17976,,2940,,,,,
107050602,2.25149e+09,23,个,0.7791,2.46407e+08,1.75403e+09,3.41413e+06,1.14332e+08,3.52916e+06,1.29902e+06,2.28712e+07,3.18904e+07,370533,,582033,28788.7,1.67972e+07,4.28669e+07,103590,,1.3593e+06,,115466,149995,600,26199.5,,3.19411e+06,8.1247e+06,,1313.1,,,600,,
107021507,2.23785e+09,26,千克,0.4971,1.11248e+09,2.3582e+08,3.76305e+06,2.55042e+07,2.9427e+08,250960,2.94797e+06,2.42962e+08,1.22231e+07,37004,773414,125595,3.31653e+07,1.69689e+07,6.79273e+07,31000,638799,,5.14787e+06,1.69837e+08,,64045,,4.44184e+06,390270,104,8.06881e+06,,,2160,13200,
109010102,2.23219e+09,19,UNKNOWN,0.9178,4.70045e+07,8.19648e+07,2.04862e+09,2.29727e+07,,,1.58181e+06,1.06523e+06,88082.1,1.13884e+07,6330.6,86699,273032,1.69135e+07,35759.5,,9338.6,,9120,127269,,,,20910.2,14187.6,,3744,,,,,
107020901,2.22178e+09,24,千克,0.9077,2.01667e+09,4.06552e+07,2.10281e+06,3.3015e+06,2.68888e+07,,851930,6.12671e+06,1.52742e+06,1.70876e+06,2.92775e+06,29691,1.60848e+06,1.44322e+06,6.14162e+07,9.32054e+06,402663,,992442,2.49676e+07,,17360,2699.92,330,558701,,1.78888e+07,,,,375903,
104010699,2.21845e+09,24,千米,0.3180,4.83717e+08,5.65511e+08,1.66487e+07,4.1392e+07,246325,108386,7.05427e+08,4.0147e+07,2.25614e+07,20281,1.36267e+07,16292.4,8.40125e+07,9.83709e+06,969196,,1.51013e+08,,6.88079e+07,189322,,70453.5,,6.11962e+06,7.53844e+06,1010.8,50637.8,,,421400,,
108041301,2.19896e+09,21,千克,0.6572,1.4451e+09,3.0932e+08,5.05718e+06,4.96854e+07,1.53699e+06,,1.83266e+08,9.48895e+06,654774,57684,290604,6950,1.47065e+08,8.79453e+06,1000,,1.04052e+06,,144009,935,,336.69,,2.17383e+06,3.52675e+07,,,,4500,,,
107022201,2.1823e+09,19,箱,0.5691,4.30418e+07,6.84278e+08,8.7263e+06,6.18765e+07,243040,,940.68,1.41967e+07,1.24185e+09,30,5.94471e+07,,,1.45144e+07,1.76288e+07,,1.98713e+07,,1.44726e+07,1.9929e+06,,116865,,6609.57,36650.7,,4920,,,,,
109020108,2.18106e+09,23,个,0.7140,1.22513e+08,1.55736e+09,2.34438e+07,3.02261e+08,5.9344e+06,33704,6.66125e+07,4.59879e+07,502953,887980,3.57165e+06,174273,1.08228e+07,2.75643e+07,185629,401240,25854.8,,48088.9,3.00209e+06,,,3900,9.10366e+06,573064,,45515,,,,,
108010308,2.17321e+09,18,立方米,0.4172,1.66488e+07,1.94837e+08,2.48948e+08,2.59726e+07,9.0656e+08,,4.08626e+08,1.92267e+08,3028,531076,29820,,1.39434e+08,3.90343e+07,,,16028,,7840,165993,,,,104033,22500,,,,,1000,,
109023209,2.16979e+09,17,个,0.9493,5.38565e+06,2.05988e+09,5.79644e+06,7.3384e+07,,,6809,5.41471e+06,18426,8.11497e+06,19374,3.14155e+06,7.18418e+06,1.30603e+06,10400,,164,,,2574.99,,,,5225,120614,,,,,,,
109012701,2.16969e+09,22,个,0.8238,4.16356e+07,1.78732e+09,1.35137e+07,2.54734e+08,187109,121086,7.43204e+06,8.85426e+06,43251,4.69963e+06,11938,132789,4.78775e+06,4.57149e+07,46800,12500,1000,,,151365,47956.1,,,187520,37007.9,,,,,17760,,
108040201,2.15869e+09,23,个,0.4367,1.27579e+08,9.4279e+08,8.75065e+07,1.90409e+08,923722,39736.6,2.00278e+07,8.2813e+07,30200.1,1.64507e+07,2957.43,1.04355e+06,6.06736e+08,7.71916e+07,1370.36,,62898.6,672000,130563,32189.4,24648,,309600,2.63475e+06,1.28224e+06,,,,,,,
109050102,2.15784e+09,16,套,0.7012,6.48427e+07,4.39297e+08,1.26625e+08,1.513e+09,,,132836,3.88342e+06,17700,8.38673e+06,7478,373159,,906978,,80764.8,,,2558,,22000,,,168728,86805,,,,,,,
108041404,2.1569e+09,25,个,0.7853,1.35565e+08,1.69375e+09,1.43092e+07,1.03004e+08,353786,125489,1.19192e+07,1.31739e+08,1.67967e+06,4.10095e+06,511353,327392,889433,4.20361e+07,139525,,5.43532e+06,1.13362e+06,85086.2,44181.7,900,11.6,1980,9.51684e+06,210787,,20900,,,,,
109012101,2.15419e+09,25,个,0.8948,7.89452e+06,1.92749e+09,4.93661e+06,1.59273e+08,141401,24000,1.95914e+07,7.87196e+06,2.35216e+06,745360,594168,267679,41252,1.03674e+07,173255,13800,192209,,22360.5,1.72321e+06,79852.5,,4317,272224,1.01178e+07,8,6837.49,,,,,
107022101,2.14672e+09,21,千克,0.8218,1.76425e+09,2.11001e+08,5.96851e+06,5.61542e+07,1.43767e+06,,2.46293e+07,2.31091e+07,9.0166e+06,5.07528e+06,498172,306929,1.36679e+07,1.52265e+07,4.93063e+06,236000,2.75468e+06,,304956,2.44436e+06,,,,403374,4.86772e+06,,442098,,,,,
109030400,2.13711e+09,25,个,0.6229,6.87437e+07,1.33117e+09,3.65008e+07,4.86555e+08,4.09649e+06,18969.2,4.95679e+07,1.25704e+08,247977,2.14708e+07,43190.2,3.79663e+06,546162,4.29444e+06,153468,403970,47988.3,,91524.3,748743,21905,,462627,2.32982e+06,74309.9,8000,9898.62,,,,,
108041103,2.13395e+09,17,千克,0.9391,2.00408e+09,3.33455e+07,1.40859e+06,926648,,9612.4,4.31091e+07,2.9596e+07,230874,,59753.2,,97496,1.32347e+07,4374,,10256,,,909325,400478,,,868894,5.64933e+06,,,,,,,
107020113,2.12977e+09,15,千克,0.9964,2.12209e+09,603656,4.25461e+06,1.25939e+06,120150,,4160,173175,25109.4,,6623.5,,,55112.4,733955,,26890.8,,56535,353241,,,,,2120,,,,,,,
109020901,2.11936e+09,15,个,0.9493,412083,2.01192e+09,2.98046e+07,7.25342e+07,,1860.36,119552,1.19939e+06,,335012,,209306,,1.29837e+06,462233,868028,,,,161606,1940,,,34465,,,,,,,,
107020401,2.11744e+09,14,千克,0.9974,2.11188e+09,232266,3.0251e+06,3840,15576,,,550009,72431,,4070,,,6800,1.51525e+06,,,,382.5,130101,,,,,2200,,3200,,,,,
102050299,2.10403e+09,21,千克,0.4774,1.00442e+09,1.07397e+08,3.68456e+07,2.3208e+06,3.57808e+08,,1.05306e+07,5.54719e+07,3.16864e+07,1.67704e+07,1521,1780,4.19075e+08,5.83441e+07,12235,,348319,143640,461865,2.19252e+06,,,,129.5,136871,,,,,55697,,
109011302,2.09474e+09,23,个,0.9763,993227,2.045e+09,4.47712e+06,1.40584e+07,17863.7,,21798.4,2.74829e+06,2415,224609,195786,1.28993e+06,,2.19933e+07,102990,905230,2540,,782.7,1.64739e+06,,,,1.01616e+06,1300,60,14755,,30607.2,900,,
108042600,2.08475e+09,22,千克,0.8542,1.7808e+09,1.59957e+08,7.23936e+06,2.90888e+07,671756,,2.63958e+07,1.72828e+07,1.27634e+07,258886,2.40908e+06,558231,1.57367e+07,1.82848e+07,786844,436941,1.60799e+06,,158159,1.81252e+06,,3060,,277265,7.94122e+06,,278609,,,,,
105020104,2.07956e+09,23,个,0.6211,2.49696e+08,1.29166e+09,3.74449e+07,3.55955e+08,1.27312e+07,233739,1.60404e+07,3.1562e+07,1.2683e+06,1.26966e+07,113929,592752,1.76245e+07,5.02259e+07,51249.8,,333902,,4157.8,30432,500,206,310,1.23726e+06,57438,,,,,,,
109021105,2.07754e+09,25,套,0.5719,1.04417e+07,1.85905e+08,1.70971e+07,1.18807e+09,1.07813e+06,10004.7,33075,8.764e+06,195548,453949,58183,877190,313979,2.33175e+07,16593.4,,432857,,8295.2,10501.4,23840,1140,235000,6.38875e+08,6813,,1300,1.31149e+06,,,,
107030405,2.07728e+09,10,个,0.5610,10000,1.16528e+09,6602.55,,,,,1.39035e+07,2852,,6.77639e+08,,,,2.18774e+08,,263660,,1.4007e+06,105,,,,,,,,,,,,
105010599,2.07629e+09,24,立方米,0.4741,5.50895e+07,6.81425e+08,9.0335e+07,4.51545e+07,9.84368e+08,,6.73603e+07,6.11213e+07,294497,5.26304e+06,180,965284,6.45746e+07,1.89853e+07,2250,,23246.7,43070,204,200063,25786.8,,5044.8,341776,707361,,449.76,,,600,,
105020106,2.06859e+09,21,个,0.5926,5.56123e+07,1.22576e+09,1.0606e+07,6.03767e+08,7.97509e+06,12000,1.00634e+08,3.82524e+07,7.50463e+06,369645,174789,12561.8,3.23964e+06,1.24691e+07,238.97,,845072,,42654.4,5631.5,,40.96,,446482,854132,,,,,,,
109051800,2.05477e+09,18,个,0.8463,5.87942e+06,1.73895e+09,4.68711e+07,1.04275e+08,,,411094,4.15779e+07,68084,525910,122983,268941,4.34828e+06,8.0767e+07,,,150,2.9611e+07,,51124.3,547174,,,88044.9,411261,,,,,,,
108010503,2.05225e+09,17,立方米,0.7654,3.18996e+08,7.16972e+07,1.44524e+07,6.7973e+06,1.57084e+09,,3.05323e+06,2.52877e+07,11814,36000,425,,2.31184e+07,1.76001e+07,2353.29,,334584,,16190,560,,,,,8245,,,,,,,
301010299,2.04864e+09,24,UNKNOWN,0.4144,8.38754e+08,4.29349e+07,8.48921e+08,1.23702e+06,7.31627e+07,,7.22229e+06,5.36868e+07,7.10603e+06,2.20457e+07,800,2.42502e+07,692541,2.90739e+07,257500,1.28305e+07,67075,,,,8.31997e+06,,2.32643e+06,16443,735006,657478,,23015.7,3.56927e+07,3.86282e+07,,
108010403,2.04159e+09,23,立方米,0.3927,2.5837e+08,1.49812e+08,3.00648e+07,2.05208e+07,8.01731e+08,,1.06145e+08,4.00157e+07,951552,2.58903e+06,30554.1,46373.3,5.95086e+08,3.09195e+07,46292.2,,1.52541e+06,298800,233929,330558,800,,2100,999482,1.86869e+06,,580,,,,,
104010103,2.03498e+09,20,千克,0.8205,1.66976e+09,2.45024e+08,4.94546e+06,1.53276e+07,,255315,5.65086e+07,1.73823e+07,833792,23680.1,727871,1152,5.96263e+06,1.08177e+07,320478,,2.04267e+06,,62558.9,24555,,,,2.18142e+06,2.76919e+06,,9092.97,,,,,
108010801,2.02656e+09,16,千克,0.5213,1.05635e+09,3.42855e+06,1.14641e+07,1.01688e+06,1.99795e+07,,2.32811e+06,7.12789e+07,56052,614185,,,7.63863e+08,3.01723e+06,28084.6,,68092.3,,118382,4.6256e+06,,,,,8.83186e+07,,,,,,,
109052000,2.01617e+09,20,个,0.8734,1.88754e+06,1.76093e+09,1.01659e+07,1.65372e+08,,,4.68752e+06,4.30101e+07,83711,1935.62,87991.6,34871.5,,1.96797e+07,7280,,787116,,91.93,,,27000,324400,8.50297e+06,576498,,40,,,550,,
305030000,2.00107e+09,26,UNKNOWN,0.5517,1.78484e+06,4.70335e+07,1.10403e+09,1.0934e+07,285868,,3.37723e+06,4.00816e+07,138742,6.20519e+08,3665,1.06104e+08,3.06773e+07,1.83495e+07,15,6.91569e+06,5150,,3952,51313.8,1.41736e+06,1.55438e+06,7.18996e+06,9491.35,810.9,197060,,349628,,60576.5,,
109012402,1.98603e+09,18,个,0.8511,1.55844e+07,1.69034e+09,5.26773e+06,2.56705e+08,1030,5462.23,985295,7.63706e+06,153946,5800,1187.4,14995.1,,2.39145e+06,,,10987,,,1.17728e+06,,,,5.69019e+06,57000,,7755.2,,,,,
306049900,1.97726e+09,12,UNKNOWN,0.5905,3.71136e+07,628884,1.16759e+09,,,,,7.6078e+08,,4.56597e+06,,4.50177e+06,,37142.9,,1906.38,,,,,1.30353e+06,31800,542957,,,158862,,,,,,
107030499,1.96606e+09,15,盒,0.5952,1.44376e+08,1.33909e+08,8.93219e+07,1.85344e+06,,,,3.10783e+07,1.5328e+07,,1.17017e+09,,,903874,3.39351e+08,,4.99192e+06,,2.59557e+07,2.92052e+06,,,,2143.6,4552.8,,5.89506e+06,,,,,
108011300,1.94741e+09,21,个,0.8395,4.53573e+07,1.63494e+09,3.28524e+06,3.67078e+07,380814,,27665,1.93624e+06,2.10466e+08,1224,666023,,1.39875e+06,1.52904e+06,1.00496e+06,,9.49262e+06,,30505,112652,,5924.84,,87.75,32634,391,27981.2,,,,,
107021403,1.94553e+09,19,千克,0.9811,1.90883e+09,7.17255e+06,1.498e+06,1.79076e+06,4.42096e+06,,1.24552e+06,9.20474e+06,43026,1890.45,778764,32,2.18067e+06,400768,1.1306e+06,,355132,,33744.2,4.67381e+06,,,,,726798,,1.03638e+06,,,,,
109042102,1.93925e+09,19,个,0.9520,4.40522e+07,1.84625e+09,1.58831e+07,1.04815e+07,14459,,2.27573e+06,514705,960,155786,,1132,41014.5,1.25228e+07,1992,6.56947e+06,,,2000,4000,,440,,286,476081,,,,,,,
109041502,1.93562e+09,16,个,0.9832,40844.3,1.9031e+09,4.95273e+06,2.43957e+07,840,,100505,677551,41889.8,45436,454316,3640,,1.53837e+06,256149,,,,8250,,,,,450,,169,,,,,,
109042402,1.92746e+09,24,个,0.4816,2.69481e+07,9.28336e+08,2.3529e+07,7.65153e+08,,,2.57279e+07,1.10009e+08,142008,747738,15338.5,2106,8.58423e+06,3.76767e+07,6636.55,,4728,115310,40,1218.8,2804.55,,835.2,11627,407349,31.8,210,,,34300,,
107050601,1.92486e+09,25,个,0.8173,1.10903e+08,1.57326e+09,9.52503e+06,8.33887e+07,8.80673e+06,131364,6.40514e+07,4.34957e+07,691101,76788,1.3258e+06,168444,7.99115e+06,1.40876e+07,147824,,793948,,89226.1,1.55322e+06,504,182.25,22,1.76243e+06,2.36232e+06,,27721,,223102,,,
307059900,1.89468e+09,30,UNKNOWN,0.5392,2.8085e+07,6.82528e+07,1.0217e+09,2.60987e+07,2.87553e+07,3.79371e+07,6.82704e+06,3.84677e+07,1.10498e+06,1.6343e+08,101342,8.79438e+07,1.55264e+07,2.26227e+07,2.33221e+06,2.89317e+08,914604,,117209,3.28771e+06,3.72469e+06,1.57153e+06,4.2267e+07,2062.31,468,18680,16002,557853,9112.1,3.27715e+06,,420000
107021413,1.88864e+09,19,千克,0.9886,1.86704e+09,2.44379e+06,685280,2.35446e+06,491709,,9521.52,1.699e+06,27430.2,37000.6,7527.48,,360848,1.3432e+06,720813,,19867.9,,1717,1.05911e+07,,,,4340,22172.6,,781975,,,,,
304060201,1.88785e+09,15,UNKNOWN,0.6655,1.23729e+06,1.56403e+07,1.25631e+09,1.019e+06,,,437197,3.91522e+07,,3.4634e+08,,1.59718e+08,31150,1.5939e+07,,535000,,,,,7.70499e+06,396000,4.31332e+07,,,,,250000,,,,
304010402,1.8798e+09,15,UNKNOWN,0.8293,320867,5.35028e+06,1.559e+09,2.01005e+06,,,1.65629e+07,2.91321e+07,,1.11491e+08,,1.14986e+07,160347,2.61687e+06,60540,38500,,,,,1.1e+06,265158,1.40191e+08,,,,,,,,,
