product_id,unit_std,dimension,nrec,value,share,qty_std,v_prod
106020103,千克,MASS,34,7389427.323699951,.0070946874847392,230846.0194778442,1041543738.127262
106020103,包,CONTAINER,39,2718312.261459351,.0026098877675046,1934801,1041543738.127262
106020103,盒,CONTAINER,110,2588510.489341736,.0024852633591711,1562954.6015625,1041543738.127262
106020103,千米,LENGTH,96,1683310.950233459,.0016161692386151,269.1483682775496,1041543738.127262
106020103,袋,CONTAINER,4,1288846,.0012374381918107,8177,1041543738.127262
106020103,次,SERVICE,38,1211166.580200195,.0011628571473896,122,1041543738.127262
106020103,副,SET,24,570927.0899353027,.0005481546948397,391455,1041543738.127262
106020103,立方米,VOLUME,2,358750,.0003444406479223,14758,1041543738.127262
106020103,笔,SERVICE,5,301249.59375,.0002892337428783,70,1041543738.127262
106020103,期,SERVICE,8,112294.7802734375,.0001078157125454,61,1041543738.127262
106020103,月,TIME,2,83031.31640625,.0000797194715563,3,1041543738.127262
106020103,元,MONEY,1,39956,.0000383622871871,9,1041543738.127262
106020103,令,CONTAINER,2,36800,.0000353321695987,200,1041543738.127262
106020103,瓶,CONTAINER,6,25985.61000013351,.0000249491298818,6080,1041543738.127262
106020103,桶,CONTAINER,5,12088.15002441406,.000011605993663,227,1041543738.127262
106020103,车,CONTAINER,1,6960,6.68238859802e-06,2,1041543738.127262
106020104,套,SET,10,2113130.030395508,.8032834648107002,353129,2630615.620718002
106020104,个,COUNT,77,300203.1202907562,.1141189605681801,138810,2630615.620718002
106020104,批,BATCH,1,160500,.0610123344269479,2,2630615.620718002
106020104,份,SERVICE,4,33919,.012893940008895,5581,2630615.620718002
106020104,OTHER,OTHER,5,11965.080078125,.0045483954340921,346,2630615.620718002
106020104,副,SET,13,7829.190002441406,.0029761816742746,43,2630615.620718002
106020104,卷,CONTAINER,1,1624.199951171875,.0006174219974899,10,2630615.620718002
106020104,UNKNOWN,UNKNOWN,2,1445,.0005493010794202,17,2630615.620718002
106020105,UNKNOWN,UNKNOWN,35,31532530.90466309,.6144463723356789,244162.799987793,51318605.3728323
106020105,个,COUNT,186,9745777.862207413,.1899073014826463,9377619.846191406,51318605.3728323
106020105,OTHER,OTHER,33,3540380.693951607,.0689882483795216,118644.0599975586,51318605.3728323
106020105,批,BATCH,17,1181597.965087891,.0230247481688857,108,51318605.3728323
106020105,套,SET,33,932295.5402832031,.0181668136440971,1232621.5,51318605.3728323
106020105,项,SERVICE,11,920371.3768310547,.017934458080934,36,51318605.3728323
106020105,平方米,AREA,12,817992.4872741699,.0159394917560875,13247.33333945274,51318605.3728323
106020105,卷,CONTAINER,8,758389.7734375,.0147780667055887,2621,51318605.3728323
106020105,次,SERVICE,16,729148.2592773438,.0142082633380242,6549,51318605.3728323
106020105,千克,MASS,4,721960.6171875,.014068204152128,47849.22900390625,51318605.3728323
106020105,期,SERVICE,1,183456,.0035748438342621,28,51318605.3728323
106020105,份,SERVICE,7,157290.6025390625,.0030649820157103,293256,51318605.3728323
106020105,千米,LENGTH,7,44208.73993682861,.0008614563785522,18.40934990501404,51318605.3728323
106020105,箱,CONTAINER,2,27472.2001953125,.0005353263206536,235,51318605.3728323
106020105,盒,CONTAINER,7,10581.14996337891,.0002061854543105,170,51318605.3728323
106020105,包,CONTAINER,7,8641.199996948242,.0001683833754672,519,51318605.3728323
106020105,副,SET,1,6510,.0001268545774521,40,51318605.3728323
106020106,个,COUNT,478,188562128.8135867,.8860201090982066,53966148.55552959,212819242.9012765
106020106,份,SERVICE,30,6707035.400146484,.031515173669036,54208951,212819242.9012765
106020106,套,SET,36,5566017.810058594,.0261537337234142,177678,212819242.9012765
106020106,批,BATCH,32,3455072.291015625,.0162347739044367,35237.375,212819242.9012765
106020106,UNKNOWN,UNKNOWN,42,2866250.388113379,.0134680038752087,11411.5,212819242.9012765
106020106,OTHER,OTHER,29,2058009.892433167,.0096702246675497,103231.6796875,212819242.9012765
106020106,箱,CONTAINER,74,1795929.830780029,.0084387567886102,17335.03300476074,212819242.9012765
106020106,卷,CONTAINER,54,1416118.176312447,.0066540889677413,822179,212819242.9012765
106020106,盒,CONTAINER,17,102940.5998535156,.0004836996807721,741,212819242.9012765
106020106,平方米,AREA,1,86774.5,.0004077380354194,124.3899993896484,212819242.9012765
106020106,千克,MASS,1,84880,.0003988361148309,20240,212819242.9012765
106020106,包,CONTAINER,47,81491.65905952454,.0003829148997458,14893,212819242.9012765
106020106,次,SERVICE,4,18594.64990234375,.0000873729727108,36,212819242.9012765
106020106,袋,CONTAINER,3,4953,.0000232732714038,5330,212819242.9012765
106020106,千米,LENGTH,2,4300,.0000202049398418,.12,212819242.9012765
106020106,令,CONTAINER,1,2703,.000012700919161,10.19999980926514,212819242.9012765
106020106,月,TIME,1,2200,.0000103374110819,24,212819242.9012765
106020106,笔,SERVICE,1,1330.5,6.25178429291e-06,15,212819242.9012765
106020106,期,SERVICE,1,1238.890014648438,5.82132516665e-06,1,212819242.9012765
106020106,瓶,CONTAINER,1,1104,5.18750083380e-06,12,212819242.9012765
106020106,副,SET,3,169.5,7.96450535625e-07,23,212819242.9012765
106020107,个,COUNT,913,152276974.7455485,.8304479577220922,252411818.399907,183367269.832588
106020107,套,SET,95,15166385.01512146,.0827104260698661,6785787,183367269.832588
106020107,千克,MASS,19,4436040.883300781,.0241921084790695,273172.2667217255,183367269.832588
106020107,UNKNOWN,UNKNOWN,72,4292845.94537735,.0234111897357509,5543007.62222898,183367269.832588
106020107,份,SERVICE,37,1711988.042110443,.0093363883514952,1577131,183367269.832588
106020107,OTHER,OTHER,23,1694545.69013834,.0092412658577806,3940385,183367269.832588
106020107,批,BATCH,14,1363433.125,.0074355315768446,68,183367269.832588
106020107,盒,CONTAINER,57,943206.96824646,.0051438131194711,49603,183367269.832588
106020107,包,CONTAINER,34,819222.479809761,.0044676592532446,227567,183367269.832588
106020107,项,SERVICE,4,371500,.002025988609304,11,183367269.832588
106020107,期,SERVICE,1,90200,.0004919089436318,16,183367269.832588
106020107,副,SET,8,65265.55004882813,.0003559280241693,30675,183367269.832588
106020107,瓶,CONTAINER,4,51006.28842926025,.0002781646281576,482,183367269.832588
106020107,次,SERVICE,4,34040.61999511719,.0001856417452591,9,183367269.832588
106020107,卷,CONTAINER,4,28252.39993286133,.0001540754790026,7594,183367269.832588
106020107,平方米,AREA,3,19159.07952880859,.0001044847291793,403.7999920845032,183367269.832588
106020107,箱,CONTAINER,3,3203,.0000174676756813,24,183367269.832588
106020199,个,COUNT,5772,6849157899.427044,.7087962001687007,47747718975.48398,9663084956.997335
106020199,千克,MASS,408,642107659.3088684,.0664495512733642,4302346453.176422,9663084956.997335
106020199,套,SET,822,529621165.4300308,.0548087042375133,907688590.9221983,9663084956.997335
106020199,OTHER,OTHER,768,413029462.6635069,.042743023009895,92977152.197373,9663084956.997335
106020199,批,BATCH,410,320341190.3704796,.0331510270059781,8261472.705649614,9663084956.997335
106020199,UNKNOWN,UNKNOWN,485,297898486.9917143,.0308285074919058,447609544.7968087,9663084956.997335
106020199,份,SERVICE,528,188038356.0831757,.01945945388248,819584614.953125,9663084956.997335
106020199,箱,CONTAINER,227,144206827.3298645,.0149234771267782,1531049.719092645,9663084956.997335
106020199,平方米,AREA,173,111332074.7159042,.0115213800987319,87963069.38155985,9663084956.997335
106020199,卷,CONTAINER,257,89037847.32933044,.0092142258632276,5665615.997322083,9663084956.997335
106020199,项,SERVICE,37,15028231.40429688,.0015552208710961,53470.48699951172,9663084956.997335
106020199,令,CONTAINER,53,14022951.5798645,.0014511878600126,41455.87135410309,9663084956.997335
106020199,千米,LENGTH,125,11998851.45814514,.0012417205800779,10566.53726858342,9663084956.997335
106020199,盒,CONTAINER,281,6568313.651196957,.0006797325782012,1992633,9663084956.997335
106020199,桶,CONTAINER,16,6556432.647216797,.0006785030532583,17911.5,9663084956.997335
106020199,包,CONTAINER,166,5875082.009788513,.0006079923788245,1414951.369995117,9663084956.997335
106020199,千瓦时,ENERGY,10,4894046.856445313,.0005064683668026,4789317.515625,9663084956.997335
106020199,元,MONEY,5,2892721,.0002993579186019,74053,9663084956.997335
106020199,副,SET,80,2736550.210327148,.0002831963314516,2067889.1953125,9663084956.997335
106020199,瓶,CONTAINER,31,1941076.415328979,.0002008754371888,104840,9663084956.997335
106020199,期,SERVICE,32,1620139.337890625,.0001676627438443,5806,9663084956.997335
106020199,次,SERVICE,77,1406389.310241699,.0001455424759795,60147,9663084956.997335
106020199,立方米,VOLUME,9,1054729.7578125,.0001091504175433,36289.30041870117,9663084956.997335
106020199,罐,CONTAINER,7,783607.1962814331,.000081092860072,22997,9663084956.997335
106020199,月,TIME,12,457203.2857666016,.0000473144226509,1850,9663084956.997335
106020199,袋,CONTAINER,22,409577.6359939575,.0000423858051354,42331,9663084956.997335
106020199,笔,SERVICE,6,50320.55078125,5.20750371183e-06,907,9663084956.997335
106020199,单,SERVICE,3,16260,1.68269243956e-06,7,9663084956.997335
106020199,车,CONTAINER,2,1503.0400390625,1.55544533216e-07,10,9663084956.997335
106020201,个,COUNT,1740,372054431.5212325,.7964472988602082,136814995.9587364,467142561.7911916
106020201,千克,MASS,23,51626807.87123108,.110516172350632,9332112.021214485,467142561.7911916
106020201,套,SET,98,22650542.52532768,.0484874305575527,4344081,467142561.7911916
106020201,UNKNOWN,UNKNOWN,99,10074389.30318707,.021565984620537,1081723,467142561.7911916
106020201,批,BATCH,23,3639536.034179688,.0077910606565679,1309,467142561.7911916
106020201,份,SERVICE,47,2818574.811340332,.0060336501999152,20982456,467142561.7911916
106020201,OTHER,OTHER,59,1190156.759114265,.0025477377924006,115555,467142561.7911916
106020201,包,CONTAINER,114,991911.2065858841,.0021233586654629,77925,467142561.7911916
106020201,卷,CONTAINER,12,909897.133605957,.0019477932606207,104380,467142561.7911916
106020201,箱,CONTAINER,44,829197.805480957,.0017750422960852,10009,467142561.7911916
106020201,盒,CONTAINER,49,136430.0102291107,.0002920521943151,13542,467142561.7911916
106020201,项,SERVICE,1,108300,.0002318350089633,3,467142561.7911916
106020201,令,CONTAINER,4,68554,.0001467517747412,210,467142561.7911916
106020201,袋,CONTAINER,9,23394.73974609375,.0000500805143004,2493,467142561.7911916
106020201,笔,SERVICE,2,16000,.0000342507861811,16000,467142561.7911916
106020201,罐,CONTAINER,1,1486.839965820313,3.18283985968e-06,126,467142561.7911916
106020201,副,SET,6,1425,3.05046064425e-06,197,467142561.7911916
106020201,瓶,CONTAINER,4,1187.829971313477,2.54275689793e-06,124,467142561.7911916
106020201,次,SERVICE,1,338.3999938964844,7.24404114665e-07,8,467142561.7911916
106020299,个,COUNT,1014,660239314.4257712,.7730752509903268,334168481.0019379,854042751.4397722
106020299,套,SET,97,114462774.6836643,.1340246427836304,15895683.1875,854042751.4397722
106020299,千克,MASS,16,23866945.09790039,.027945843527932,1438470.680084229,854042751.4397722
106020299,批,BATCH,38,21563813.86572266,.0252491035482354,747,854042751.4397722
106020299,份,SERVICE,47,13340231.34960938,.0156200978547268,102319454,854042751.4397722
106020299,箱,CONTAINER,18,12443530.12988281,.0145701489871615,111824.828125,854042751.4397722
106020299,UNKNOWN,UNKNOWN,49,5139892.657672882,.0060183083914803,1664708.375,854042751.4397722
106020299,OTHER,OTHER,41,1363077.131786346,.0015960291560211,668929.6999999881,854042751.4397722
106020299,盒,CONTAINER,133,659809.2296981812,.0007725716641068,93928,854042751.4397722
106020299,期,SERVICE,5,332772,.0003896432578334,3055,854042751.4397722
106020299,次,SERVICE,4,297324.5,.0003481377243689,58,854042751.4397722
106020299,卷,CONTAINER,12,105094.1483398676,.0001230549034726,9073,854042751.4397722
106020299,包,CONTAINER,43,85337.18950510025,.00009992144932,7125,854042751.4397722
106020299,项,SERVICE,5,58120.05004882813,.0000680528579522,26,854042751.4397722
106020299,瓶,CONTAINER,3,36499,.0000427367364672,16579,854042751.4397722
106020299,副,SET,7,22606.40009784698,.0000264698694061,3518,854042751.4397722
106020299,平方米,AREA,2,10111.39990234375,.0000118394540382,359.5199890136719,854042751.4397722
106020299,袋,CONTAINER,11,9114.890130996704,.0000106726391807,2353,854042751.4397722
106020299,桶,CONTAINER,1,3555,4.16255508756e-06,45,854042751.4397722
106020299,千米,LENGTH,2,1576.989990234375,1.84650005819e-06,.372,854042751.4397722
106020299,令,CONTAINER,1,1251.300048828125,1.46514919390e-06,7.455999851226807,854042751.4397722
106020300,个,COUNT,837,114785317.8851106,.3857169929596508,261649724.7486696,297589476.1709867
106020300,UNKNOWN,UNKNOWN,45,64464449.71921539,.2166220746400854,2342079.672912598,297589476.1709867
106020300,平方米,AREA,41,23422466.98431396,.0787073094307141,929833.6741313934,297589476.1709867
106020300,千克,MASS,69,20764229.31866455,.0697747433337797,1150525.454964638,297589476.1709867
106020300,批,BATCH,21,17027280.95703125,.0572173491351819,514,297589476.1709867
106020300,OTHER,OTHER,64,15073225.33159256,.050651069807764,35477137.92687464,297589476.1709867
106020300,套,SET,67,8900129.389068604,.0299074063491238,42724326.90000612,297589476.1709867
106020300,立方米,VOLUME,7,5371915.330871582,.0180514291029063,505.62540625,297589476.1709867
106020300,瓶,CONTAINER,37,4444749.339019775,.0149358418053263,291727,297589476.1709867
106020300,包,CONTAINER,23,4367343.896240234,.014675733673226,495715.2000000477,297589476.1709867
106020300,卷,CONTAINER,56,4265084.547611237,.014332108119175,149579.8599853516,297589476.1709867
106020300,罐,CONTAINER,9,3178763.75,.0106817075351602,374129,297589476.1709867
106020300,桶,CONTAINER,30,3157803.29296875,.010611273401195,22863,297589476.1709867
106020300,箱,CONTAINER,23,2673617.998046875,.0089842491490213,25556,297589476.1709867
106020300,盒,CONTAINER,28,2567531.352966309,.0086277626010238,673837,297589476.1709867
106020300,千米,LENGTH,50,1727419.139953613,.0058047050661196,502.4194260873795,297589476.1709867
106020300,千瓦时,ENERGY,3,586670.0625,.0019714072891573,481392,297589476.1709867
