product_id,v_prod,n_units,dom_unit,dom_share,千克,个,UNKNOWN,套,立方米,千瓦时,千米,OTHER,箱,项,盒,次,平方米,批,瓶,月,包,瓦,袋,桶,笔,份,元,副,卷,单,罐,期,票,车,令,伏安
305010000,3.57109e+11,30,UNKNOWN,0.8041,0.001302,0.002622,0.804129,0.000729,0.002244,0.000000,0.000428,0.005610,0.000004,0.110422,0.000000,0.053816,0.002027,0.004348,0.000000,0.000885,0.000001,0.000039,0.000000,0.000001,0.002492,0.000007,0.005677,0.000001,0.000001,0.000068,0.000000,0.003102,0.000005,0.000041,,
109050501,2.92141e+11,24,个,0.9789,0.000047,0.978924,0.010458,0.003069,,,0.000004,0.006507,0.000003,0.000138,0.000010,0.000042,0.000000,0.000770,0.000005,0.000016,0.000000,,0.000000,0.000000,0.000001,0.000000,0.000006,0.000000,0.000000,0.000000,,0.000000,,,,
108030100,2.836e+11,20,千克,0.9963,0.996311,0.001008,0.001342,0.000069,0.000004,0.000000,0.000209,0.000925,0.000001,0.000002,0.000000,0.000000,0.000041,0.000066,0.000000,,0.000001,,0.000000,0.000002,,,,0.000001,0.000018,,,,,,,
102010200,2.22932e+11,20,千克,0.7325,0.732504,0.000105,0.267316,0.000032,0.000000,0.000002,0.000000,0.000035,,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,,0.000000,,,0.000000,,,,0.000000,0.000001,,0.000000,,,0.000000,,
102010100,2.01556e+11,22,千克,0.9754,0.975360,0.000195,0.023707,0.000028,0.000007,0.000020,0.000017,0.000598,0.000001,,0.000002,0.000004,0.000002,0.000018,0.000009,,0.000000,0.000028,0.000000,0.000001,,,,0.000001,0.000000,,0.000000,,,0.000000,,
109030501,1.90148e+11,26,个,0.8650,0.000093,0.864955,0.082097,0.001034,0.000004,0.000000,0.000000,0.000179,0.000002,0.000011,0.000000,0.000059,0.000000,0.051505,0.000001,0.000030,0.000000,,,0.000004,0.000000,,0.000023,0.000001,0.000001,0.000000,0.000000,,0.000002,0.000000,,
108020705,1.62344e+11,22,千克,0.9889,0.988945,0.000251,0.001211,0.000110,0.000032,0.000003,0.000231,0.007784,0.000000,0.000001,0.000000,0.000000,0.000205,0.001221,,,0.000000,,,0.000000,0.000001,,0.000001,0.000004,0.000001,,,,,0.000000,0.000000,
109050901,1.403e+11,26,个,0.9397,0.000008,0.939731,0.010380,0.047339,,0.000001,0.000006,0.000184,0.000028,0.000663,0.000007,0.000012,0.000008,0.000666,0.000000,0.000006,0.000938,,0.000000,0.000000,0.000003,0.000000,0.000015,0.000000,0.000002,0.000001,,0.000000,0.000001,,,
108020799,1.21835e+11,25,千克,0.9583,0.958280,0.016684,0.013936,0.001851,0.000089,0.000006,0.005178,0.001101,0.000027,0.000175,0.000001,0.000004,0.000904,0.001514,0.000003,0.000002,0.000007,0.000009,0.000000,0.000001,,,0.000000,0.000211,0.000011,,0.000005,,,0.000002,,
108020708,1.21065e+11,17,千克,0.9961,0.996100,0.003077,0.000088,0.000116,0.000003,,0.000103,0.000305,,0.000000,0.000000,0.000000,0.000148,0.000053,,,0.000000,,0.000002,0.000000,,,,0.000003,0.000001,,,,,,,
110010102,1.14216e+11,30,千瓦时,0.8485,0.001508,0.015066,0.064947,0.007243,0.000102,0.848479,0.003352,0.050342,0.000004,0.000670,0.000004,0.001000,0.000338,0.002357,0.000004,0.001368,0.000007,0.000056,0.000002,0.000004,0.000113,0.000001,0.000737,0.000147,0.000111,0.000001,0.000001,0.000032,0.000000,,,0.002004
109031001,1.06549e+11,30,个,0.8326,0.010312,0.832619,0.038705,0.077797,0.000108,0.000043,0.000598,0.030081,0.000116,0.000064,0.000091,0.000740,0.000140,0.004334,0.000409,0.000012,0.000734,0.000000,0.000005,0.001171,0.000077,0.000001,0.000014,0.001008,0.000591,0.000009,0.000122,0.000018,0.000000,0.000083,,
107021301,8.78569e+10,24,千克,0.9911,0.991138,0.002350,0.000807,0.000560,0.000920,,0.000646,0.000129,0.000038,0.000000,0.000011,0.000000,0.002791,0.000172,0.000003,,0.000059,,0.000004,0.000181,0.000001,0.000007,0.000000,0.000009,0.000166,,0.000001,,0.000006,,,
109041501,8.27482e+10,25,套,0.7825,0.000056,0.194896,0.020472,0.782533,0.000001,0.000000,0.000033,0.000310,0.000017,0.000085,0.000023,0.000001,0.000001,0.001566,0.000000,0.000001,0.000001,,,0.000000,0.000002,0.000002,0.000000,0.000001,0.000000,0.000001,0.000000,,,,,
107010103,7.84071e+10,19,千克,0.8220,0.821977,0.000167,0.000898,0.000007,0.160887,0.000001,0.000000,0.015808,0.000002,,0.000005,0.000018,,0.000051,0.000003,,0.000001,,0.000000,0.000173,,,0.000000,0.000000,0.000000,,,,,,,
107010101,7.83828e+10,23,千克,0.9069,0.906910,0.000493,0.001663,0.000140,0.084556,0.000015,0.000007,0.005613,0.000033,0.000003,0.000000,0.000014,0.000000,0.000032,0.000256,0.000006,0.000001,,0.000001,0.000240,,,0.000000,0.000004,0.000001,,0.000014,,,,,
107010104,7.50524e+10,20,千克,0.9921,0.992135,0.000044,0.002848,0.000001,0.001454,0.000025,0.000000,0.003424,0.000005,0.000007,,,0.000000,0.000000,0.000010,0.000001,0.000000,,0.000000,0.000044,0.000000,,,,0.000000,,0.000001,,,,,
109052201,7.19184e+10,21,个,0.9653,0.000073,0.965307,0.023033,0.010105,,,0.000010,0.000587,0.000008,0.000097,0.000000,0.000001,0.000012,0.000360,0.000000,0.000000,0.000000,,,0.000000,,0.000009,0.000380,0.000016,0.000001,0.000000,,,,,,
102030100,6.82916e+10,21,千克,0.9868,0.986772,0.000650,0.005041,0.000150,0.000043,0.000002,0.000064,0.007135,0.000001,,0.000000,0.000000,0.000008,0.000097,0.000004,,0.000003,,0.000000,0.000001,,,,0.000031,0.000000,,0.000000,,,0.000000,,
301010202,6.76768e+10,29,千克,0.4466,0.446617,0.015466,0.427656,0.001734,0.014169,0.000004,0.003565,0.015495,0.007862,0.005170,0.000000,0.015553,0.000117,0.015242,0.000078,0.007335,0.000014,,0.000015,0.000027,0.000410,0.000078,0.000617,0.000000,0.000010,0.000434,0.000011,0.000105,0.010654,0.011561,,
108020707,6.34097e+10,24,千克,0.9657,0.965711,0.020883,0.002758,0.001044,0.000048,0.000008,0.002401,0.001943,0.000000,0.000083,0.000000,0.000010,0.003850,0.000697,0.000002,0.000000,0.000000,,0.000000,0.000005,,0.000000,,0.000257,0.000298,,0.000001,,,0.000000,,
108010102,6.33718e+10,23,千克,0.9921,0.992079,0.000732,0.002890,0.000034,0.002461,0.000000,0.000273,0.000339,0.000011,0.000035,0.000000,0.000000,0.000103,0.000519,0.000000,0.000001,0.000367,,0.000072,0.000080,,,,0.000000,0.000001,,0.000000,,,0.000001,,
108030602,6.33258e+10,18,千克,0.9713,0.971254,0.002067,0.017039,0.000996,,0.001957,0.001041,0.004372,0.000009,0.000002,0.000001,0.000000,0.001129,0.000092,0.000000,,0.000002,,,0.000000,,,,0.000039,0.000000,,,,,,,
108020710,6.07089e+10,21,千克,0.9904,0.990449,0.003433,0.000594,0.000345,0.000002,0.000001,0.000604,0.004311,0.000002,0.000003,0.000044,,0.000149,0.000035,0.000000,,0.000000,,0.000001,0.000000,,,0.000000,0.000004,0.000022,,0.000000,,,,,
305990000,5.9285e+10,28,UNKNOWN,0.8263,0.004613,0.005373,0.826305,0.000542,0.015939,,0.001916,0.011855,0.000012,0.097761,0.000003,0.017345,0.002621,0.004992,0.000001,0.000834,0.000000,,0.000002,0.000017,0.002084,0.000004,0.002705,0.000000,0.000004,0.000042,0.000000,0.004754,,0.000233,,0.000042
201050000,5.30129e+10,31,个,0.3183,0.298764,0.318332,0.164800,0.028843,0.004478,0.001271,0.073128,0.016458,0.001727,0.016902,0.000329,0.011227,0.013447,0.039420,0.000806,0.001789,0.000136,0.000733,0.000103,0.000563,0.000381,0.000146,0.001499,0.003895,0.000340,0.000038,0.000158,0.000041,0.000058,0.000161,0.000026,
108030202,5.18932e+10,16,千克,0.9898,0.989770,0.000407,0.004592,0.000120,,,0.000067,0.004994,0.000000,,0.000000,0.000009,0.000012,0.000009,0.000000,,0.000000,,,,,,,0.000016,0.000004,,0.000000,,,,,
108010301,5.14697e+10,24,立方米,0.9182,0.015958,0.000574,0.045230,0.000056,0.918205,0.000000,0.001175,0.009834,0.000000,0.000100,0.000007,0.000026,0.000572,0.008083,0.000000,,0.000019,,0.000012,0.000016,0.000001,,0.000128,0.000001,0.000001,,0.000001,,,0.000002,,
107021303,4.90145e+10,17,千克,0.9948,0.994770,0.000300,0.004182,0.000006,0.000065,,0.000035,0.000556,0.000000,,0.000000,,0.000066,0.000001,0.000003,,0.000009,,0.000000,0.000002,,,,,0.000003,,0.000001,,,,,
108040101,4.86613e+10,29,千克,0.5871,0.587066,0.107940,0.115080,0.047837,0.000300,0.000060,0.015494,0.013763,0.000043,0.009277,0.000047,0.000088,0.026196,0.069378,0.000002,0.000031,0.000025,0.004664,0.000029,0.000010,0.000001,0.000006,0.000002,0.001399,0.000027,,0.000005,0.001230,,0.000000,0.000000,
108020600,4.80625e+10,20,千克,0.9867,0.986744,0.010249,0.001091,0.001392,0.000000,,0.000151,0.000125,0.000002,0.000042,0.000001,0.000000,0.000023,0.000109,0.000014,,0.000000,,0.000000,0.000001,,,,0.000055,0.000001,,0.000000,,,,,
107010301,4.66112e+10,15,千克,0.9967,0.996684,0.000020,0.003200,0.000004,0.000011,,0.000002,0.000001,0.000074,,0.000000,0.000000,,,0.000004,,0.000000,,0.000000,0.000000,,,,,0.000000,,,,,,,
102020101,4.40626e+10,22,千克,0.9965,0.996521,0.000120,0.000155,0.000080,0.002266,0.000008,0.000010,0.000383,0.000005,,0.000001,0.000000,0.000024,0.000003,0.000052,0.000003,0.000000,,0.000000,0.000354,,0.000000,,0.000005,0.000008,,0.000001,,,,,
107020202,4.32025e+10,19,千克,0.9976,0.997637,0.000041,0.000381,0.000004,0.000053,0.000007,0.000003,0.001650,0.000002,,0.000001,0.000000,0.000002,0.000004,0.000101,,0.000000,,0.000000,0.000114,,,,,0.000000,,0.000002,,,,,
106010504,4.03248e+10,25,箱,0.5139,0.009868,0.229613,0.002005,0.002296,,,0.000704,0.041569,0.513925,0.000000,0.002276,0.000002,0.000003,0.000720,0.000130,0.000001,0.133845,,0.061502,0.000024,,0.000016,0.000000,0.000002,0.000545,0.000000,0.000953,0.000000,,,0.000000,
304990000,4.00384e+10,30,UNKNOWN,0.7100,0.017658,0.051121,0.710020,0.004214,0.000665,0.000323,0.002079,0.014898,0.002154,0.052329,0.000005,0.066709,0.001000,0.013758,0.000002,0.023761,0.000094,0.000018,0.000000,0.000003,0.009622,0.023715,0.002887,0.000001,0.000016,0.000389,0.000013,0.001427,0.001032,0.000086,,
109990000,3.94424e+10,29,个,0.5892,0.058373,0.589161,0.047851,0.231815,0.001354,0.000168,0.013754,0.015175,0.000602,0.005894,0.000528,0.001137,0.003127,0.019016,0.000552,0.000843,0.000153,0.003919,0.000033,0.000977,0.000259,0.000021,0.000019,0.004403,0.000796,0.000006,0.000031,0.000000,,0.000031,,
107010199,3.89445e+10,25,千克,0.9755,0.975498,0.003840,0.003483,0.000458,0.003965,0.000336,0.000060,0.001811,0.000150,0.000010,0.000012,0.000002,0.000339,0.000019,0.002470,,0.000013,,0.000000,0.006887,,0.000000,0.000000,0.000001,0.000212,0.000001,0.000428,,0.000003,,,
108031501,3.8884e+10,22,千克,0.9744,0.974403,0.017930,0.002363,0.000574,0.000001,,0.002375,0.000702,0.000023,0.000018,0.000001,0.000002,0.000673,0.000649,0.000001,,0.000002,,0.000000,0.000001,0.000001,,0.000000,0.000054,0.000227,0.000000,,,,,,
108020709,3.86961e+10,17,千克,0.9641,0.964099,0.031366,0.002244,0.000538,,0.000074,0.000474,0.000623,0.000000,0.000003,0.000000,0.000001,0.000470,0.000084,,,0.000000,,,,,,,0.000015,0.000008,,,,,0.000000,,
110010101,3.8638e+10,25,千瓦时,0.6427,0.052553,0.073039,0.026281,0.020403,0.000168,0.642685,0.002517,0.130997,0.000004,0.000267,0.000002,0.000023,0.000286,0.000734,0.000011,0.000076,0.000004,0.049740,0.000002,0.000072,0.000000,,,0.000059,0.000078,,0.000000,,,,,0.000000
108031601,3.77372e+10,25,千克,0.8830,0.883030,0.051270,0.002770,0.007679,0.000005,,0.005008,0.001895,0.000199,0.000139,0.000026,0.000012,0.046097,0.001103,0.000000,0.000000,0.000058,0.000250,0.000005,0.000002,0.000005,,0.000011,0.000221,0.000215,,0.000000,,,0.000000,,
108020706,3.76227e+10,18,千克,0.9926,0.992638,0.004213,0.000688,0.000351,,,0.000983,0.000469,0.000083,0.000003,0.000001,0.000000,0.000357,0.000165,0.000000,,0.000000,,,,,,0.000002,0.000002,0.000045,,,,,0.000000,,
103010501,3.75078e+10,20,千克,0.7516,0.751650,0.017071,0.005930,0.000958,0.000059,,0.000000,0.011018,0.119938,0.000000,0.002844,0.000001,,0.000401,0.057931,,0.000600,,0.000217,0.030586,,0.000076,,0.000001,0.000000,,0.000721,,,,,
107060201,3.69725e+10,23,千克,0.9923,0.992293,0.003247,0.000674,0.000985,0.000112,0.000006,0.000548,0.001167,0.000027,,0.000037,0.000002,0.000385,0.000176,0.000009,,0.000090,,0.000026,0.000021,,0.000130,,0.000006,0.000050,,0.000007,,0.000001,0.000002,,
305020000,3.45596e+10,29,UNKNOWN,0.6757,0.004597,0.024905,0.675675,0.009438,0.000987,0.000004,0.001230,0.011517,0.000003,0.200861,0.000000,0.033539,0.005368,0.018736,0.000003,0.002447,0.000000,0.000195,0.000000,0.000003,0.002089,0.000092,0.007309,0.000004,0.000039,0.000223,,0.000732,0.000001,0.000001,,
108049900,3.40546e+10,28,个,0.4514,0.375967,0.451374,0.018559,0.073981,0.000366,0.000166,0.023886,0.011738,0.000205,0.000910,0.000231,0.000115,0.023260,0.014103,0.000033,0.000026,0.000391,0.001138,0.000080,0.000036,0.000041,0.000001,0.000014,0.002940,0.000428,0.000007,0.000003,,,0.000002,,
108020704,3.39649e+10,21,千克,0.9877,0.987714,0.005674,0.004745,0.000491,0.000266,,0.000399,0.000446,0.000001,0.000003,0.000001,0.000000,0.000010,0.000105,0.000000,,0.000001,,0.000007,0.000000,,,0.000119,0.000019,0.000000,,,,,0.000000,,
107020209,3.39541e+10,13,千克,0.9976,0.997633,0.000006,0.001749,0.000003,0.000293,,,0.000075,0.000007,,0.000000,,,,0.000112,,0.000000,,0.000000,0.000122,,,,,,,0.000001,,,,,
107020217,3.38431e+10,11,千克,0.9957,0.995705,0.000023,0.003076,0.000002,0.000069,,,0.001008,0.000009,,,,0.000001,,0.000011,,,,,0.000042,,,,,,,0.000053,,,,,
307040200,3.30545e+10,21,UNKNOWN,0.8575,0.000001,0.002115,0.857454,0.000216,,0.000008,0.000005,0.098590,0.000001,0.003124,,0.020770,0.000044,0.001776,0.000001,0.005448,0.000001,,,0.000008,0.001677,0.000127,0.008615,,,0.000011,,0.000007,,,,
108031101,3.0808e+10,13,千克,0.9868,0.986829,0.010307,0.001549,0.000509,,,0.000002,0.000789,,,0.000000,0.000000,,0.000009,0.000003,,0.000000,,,,0.000002,,0.000000,,,,,,,,,
109040904,3.02649e+10,24,千米,0.5970,0.009375,0.038167,0.325941,0.003175,0.000001,0.000184,0.596976,0.010608,0.005848,0.000072,0.000004,0.000000,0.000005,0.005316,0.000000,0.000002,0.000036,0.000086,0.000000,0.000002,,,0.000003,0.000029,0.004168,0.000000,,,,,,
107029999,3.02471e+10,25,千克,0.9327,0.932715,0.011182,0.001149,0.001908,0.012033,0.000000,0.001291,0.004852,0.007474,0.000031,0.001950,0.000018,0.006492,0.000350,0.007164,0.001100,0.000519,,0.000294,0.007712,,0.000007,,0.000037,0.001070,,0.000651,,0.000000,0.000001,,
102020200,2.95431e+10,19,立方米,0.9367,0.021507,0.000269,0.012933,0.000002,0.936676,0.022648,0.000002,0.005061,0.000000,0.000270,,0.000002,0.000017,0.000009,0.000285,0.000080,,,,0.000002,,,0.000010,,,,0.000227,0.000001,,,,
109041401,2.75956e+10,16,个,0.9960,0.000001,0.995981,0.001827,0.000212,0.000001,,0.000001,0.001676,0.000006,0.000157,0.000000,,,0.000083,0.000001,,,,0.000043,,,0.000011,,0.000000,,,0.000000,,,,,
102030200,2.75654e+10,19,千克,0.9861,0.986099,0.000293,0.010617,0.000010,0.000306,,0.000063,0.002565,0.000001,,0.000001,0.000000,0.000003,0.000005,0.000001,0.000027,0.000001,,0.000000,0.000001,,,,0.000000,0.000007,,,,,,,
304030301,2.74277e+10,26,UNKNOWN,0.6288,0.000144,0.060395,0.628781,0.001548,0.000001,,0.000046,0.040262,0.000001,0.059141,0.000016,0.111518,0.001336,0.003772,0.000000,0.016351,0.000023,,0.000000,0.000000,0.065774,0.000473,0.000977,0.000003,0.000036,0.000357,,0.009033,0.000014,,,
104010105,2.73944e+10,23,千米,0.8017,0.148848,0.020414,0.002221,0.002368,0.000000,0.000213,0.801691,0.011697,0.000343,0.000007,0.000505,0.000023,0.009346,0.000501,0.000012,,0.000906,,0.000114,0.000012,0.000000,0.000008,,0.000286,0.000487,,0.000000,,,,,
109041801,2.7208e+10,14,个,0.9704,0.000786,0.970369,0.024459,0.000099,,,0.000000,0.003955,0.000060,0.000001,0.000000,,,0.000246,0.000001,,0.000000,,0.000003,,,0.000021,,,,,,,,,,
304020101,2.71782e+10,19,UNKNOWN,0.8563,0.000015,0.009098,0.856319,0.024759,,,0.000068,0.002707,0.000000,0.027843,0.000000,0.019927,,0.001557,,0.056284,0.000002,,,,0.000285,0.000150,0.000367,,0.000000,0.000030,,0.000589,,,,
103040201,2.68135e+10,18,个,0.9942,0.000015,0.994222,0.003280,0.000001,,,0.000000,0.000403,0.000557,,0.000399,0.000000,0.000000,0.000971,0.000002,,0.000130,,0.000017,0.000000,,0.000001,,0.000000,0.000000,,,,,,,
304020300,2.68039e+10,25,UNKNOWN,0.6976,0.000130,0.017204,0.697627,0.016262,0.000001,,0.000012,0.030168,0.000002,0.090570,0.000000,0.083007,0.000040,0.013670,0.000001,0.035395,0.000002,,,,0.004191,0.000386,0.003475,0.000000,0.000017,0.000149,,0.007688,0.000001,0.000002,,
104010102,2.58064e+10,24,千克,0.9682,0.968218,0.017438,0.001399,0.000395,0.000006,0.000068,0.010206,0.000849,0.000033,0.000000,0.000072,0.000001,0.000560,0.000070,0.000026,,0.000256,,0.000006,0.000002,0.000000,,,0.000200,0.000192,0.000000,0.000000,,,0.000003,,
301010201,2.56144e+10,18,UNKNOWN,0.9277,0.057340,0.006840,0.927718,0.000895,0.001073,,0.000022,0.001076,0.000462,0.000096,,0.001504,0.000001,0.000876,,0.000162,,,0.000006,0.000000,,,0.000092,,,,,,0.000480,0.001356,,
107010111,2.5331e+10,20,千克,0.9876,0.987647,0.000141,0.004105,0.000017,0.001224,,0.000009,0.001418,0.000092,0.000000,0.000002,0.000000,0.000066,0.000040,0.004673,,0.000000,,0.000000,0.000328,,,,,0.000000,,0.000237,,,0.000000,,
109051299,2.4689e+10,28,个,0.8924,0.003207,0.892424,0.009957,0.060499,0.000043,0.000153,0.000781,0.008643,0.001957,0.001855,0.003452,0.000123,0.002287,0.005579,0.001702,0.000090,0.000312,,0.000109,0.000012,0.000029,0.000020,0.000001,0.000067,0.006682,,0.000004,0.000007,0.000000,,0.000005,
108031401,2.41703e+10,21,千克,0.9247,0.924735,0.045503,0.003014,0.002583,0.000004,,0.008210,0.007480,0.000009,0.000002,0.000004,0.000006,0.006561,0.001036,0.000003,,0.000004,0.000356,0.000004,0.000014,,0.000000,,0.000347,0.000126,,,,,,,
102019900,2.16787e+10,22,千克,0.9823,0.982321,0.001176,0.015632,0.000461,0.000061,0.000037,0.000030,0.000041,0.000011,0.000011,0.000002,0.000000,0.000020,0.000008,0.000012,,0.000071,,0.000001,0.000019,,,,0.000000,0.000000,,0.000000,,,0.000088,,
109051908,2.13424e+10,26,个,0.6130,0.240138,0.612998,0.014458,0.043032,0.000002,0.000003,0.002832,0.013018,0.000016,0.000364,0.000129,0.000197,0.035943,0.006632,0.000022,0.000041,0.000053,0.025923,0.000011,0.000000,0.000057,,0.000021,0.000711,0.003397,,0.000000,,,,0.000000,
108020711,2.1245e+10,17,千克,0.9899,0.989890,0.006106,0.000170,0.000312,0.000001,,0.001822,0.000296,0.000000,0.000018,0.000000,,0.001318,0.000020,,,0.000000,,0.000000,0.000000,,,,0.000012,0.000035,,,,,,,
101010401,2.11225e+10,20,千克,0.9962,0.996187,0.000780,0.000909,0.000010,0.000024,,0.000017,0.000155,0.000338,0.000000,0.000143,0.000025,,0.000096,0.000122,0.000001,0.000043,,0.000762,0.000371,,0.000000,,,,,0.000017,,,,0.000000,
103030200,2.09852e+10,22,瓶,0.5598,0.074799,0.135240,0.008065,0.005341,0.000421,,0.000002,0.021054,0.115748,0.000001,0.071876,0.000016,0.000000,0.006024,0.559791,0.000003,0.000002,,0.000426,0.001094,0.000001,0.000060,,0.000008,,,0.000029,,,,,
109031002,2.06953e+10,28,个,0.8740,0.027971,0.873999,0.015850,0.049694,0.000062,0.000020,0.003313,0.016117,0.000050,0.000091,0.000043,0.000536,0.000616,0.005308,0.000392,0.000361,0.000302,0.000008,0.000000,0.002539,0.000833,0.000000,0.000008,0.000823,0.000808,0.000010,0.000213,,,0.000031,,
109061803,2.06582e+10,18,个,0.9765,0.000068,0.976532,0.006265,0.001147,,,0.000000,0.000341,0.000498,0.000025,0.000596,0.000003,0.000001,0.014519,0.000001,,,,0.000001,0.000000,,,,0.000000,0.000000,0.000003,,,,,,
109041302,2.05483e+10,21,个,0.6943,0.020933,0.694272,0.007399,0.249112,0.000013,,0.000037,0.015415,0.000063,0.000040,0.000070,0.000003,0.003073,0.009510,0.000002,0.000045,0.000004,,,0.000005,0.000002,0.000000,0.000000,0.000003,,,,,,,,
101010103,2.05308e+10,26,千克,0.9834,0.983418,0.003969,0.004991,0.000764,0.000247,0.000006,0.001405,0.001268,0.001101,0.000034,0.000168,0.000086,0.000209,0.000361,0.000139,0.000039,0.000108,,0.000566,0.001034,,0.000018,,0.000034,0.000023,,0.000005,,0.000000,0.000007,0.000002,
108020800,2.04922e+10,16,千克,0.9809,0.980876,0.003687,0.004527,0.001470,,,0.000272,0.008752,0.000000,0.000001,0.000000,,0.000311,0.000075,0.000007,,0.000002,,,0.000000,,,,0.000014,0.000005,,,,,,,
108020712,2.02641e+10,20,千克,0.9306,0.930604,0.025044,0.002042,0.002983,0.000005,0.000011,0.035492,0.000792,,0.000132,0.000000,0.000001,0.000267,0.002532,0.000006,,0.000001,,0.000000,0.000000,,,,0.000026,0.000054,,,,0.000009,,,
107022302,1.9789e+10,21,个,0.4907,0.003020,0.490701,0.061640,0.098943,0.000001,,,0.016451,0.037219,0.000238,0.063725,0.000007,0.000000,0.004728,0.216501,,0.004853,,0.001301,0.000012,,0.000021,,0.000007,0.000001,0.000000,0.000630,,,,,
109051104,1.95131e+10,24,个,0.9385,0.000350,0.938462,0.004724,0.050180,,0.000001,0.000054,0.003064,0.000009,0.000121,0.000059,0.000012,0.000009,0.002807,0.000004,0.000015,0.000031,,0.000002,0.000081,0.000001,0.000001,0.000011,0.000001,0.000001,,0.000000,,,,,
304060300,1.94297e+10,24,UNKNOWN,0.6928,0.003478,0.036108,0.692798,0.002041,,0.000134,0.000003,0.016346,0.000000,0.081719,,0.101431,0.000159,0.017166,0.000014,0.012173,0.000087,0.000019,,0.000000,0.022868,0.004632,0.005353,,,0.000469,,0.002904,0.000098,0.000000,,
108030300,1.91716e+10,15,千克,0.9896,0.989610,0.000454,0.009100,0.000005,0.000000,,0.000015,0.000644,0.000000,0.000005,0.000000,,0.000160,0.000002,0.000003,,0.000000,,,,,,,,0.000002,,,,,,,
304050202,1.88665e+10,24,UNKNOWN,0.6716,0.001459,0.009536,0.671551,0.015916,0.000325,0.000196,0.000177,0.035963,0.000000,0.014900,0.000001,0.013253,0.046312,0.012616,0.000001,0.157680,,,,0.000000,0.001439,0.000022,0.015417,,,0.000516,,0.002673,0.000026,0.000021,,
107020201,1.85556e+10,17,千克,0.9957,0.995731,0.000174,0.000429,0.000006,0.000054,,0.000109,0.000223,0.000006,,0.000014,0.000025,0.000933,,0.002018,,0.000000,,0.000003,0.000220,,,,,0.000019,,0.000035,,,,,
108020713,1.83653e+10,23,千克,0.8816,0.881601,0.049777,0.002690,0.002366,0.000008,0.000016,0.055965,0.002236,0.000005,0.000090,0.000000,0.000007,0.000589,0.004432,0.000006,0.000027,0.000001,,0.000000,0.000001,,,0.000000,0.000175,0.000009,,,,,0.000000,,
107010102,1.82942e+10,19,千克,0.9945,0.994481,0.000278,0.000025,0.000052,0.000728,,0.000006,0.004234,0.000024,,0.000002,0.000000,0.000007,0.000003,0.000016,,0.000010,,0.000000,0.000121,,,,0.000001,0.000010,,0.000000,,,,,
306020000,1.79458e+10,20,UNKNOWN,0.7333,0.000014,0.002077,0.733320,0.000318,0.000005,0.000534,,0.018813,0.000001,0.003774,0.000000,0.054143,,0.006420,,0.004343,,0.000003,,,0.118891,0.002234,0.054707,,,0.000056,,0.000326,0.000020,,,
108030201,1.75045e+10,16,千克,0.9989,0.998887,0.000459,0.000394,0.000141,,,0.000003,0.000011,,,0.000001,0.000000,0.000085,0.000006,0.000000,,0.000000,,0.000000,0.000000,,,,0.000001,0.000013,,,,,,,
106010204,1.72429e+10,25,千克,0.7950,0.794965,0.157296,0.002563,0.007238,0.000033,0.000191,0.001156,0.001427,0.000432,0.000003,0.000256,0.000014,0.028931,0.001795,0.000008,0.000000,0.000206,,0.000023,0.000000,,0.000065,0.000000,0.000038,0.001121,,0.000000,,,,0.002237,
304020199,1.67095e+10,23,UNKNOWN,0.7244,0.000150,0.017140,0.724381,0.067868,0.000000,,0.000000,0.007913,0.000000,0.050392,0.000001,0.092805,0.000006,0.012247,,0.020344,0.000000,,,,0.002630,0.000120,0.000982,0.000000,,0.000138,,0.002856,0.000026,,0.000000,
107010107,1.63544e+10,23,千克,0.5161,0.516138,0.026126,0.001248,0.000834,0.203193,0.000001,0.000018,0.018689,0.028635,0.018813,0.000014,0.000041,0.000006,0.001540,0.009364,,0.000022,,0.000041,0.171565,,,,0.000007,0.000000,0.000002,0.003700,,,0.000003,,
108020900,1.62672e+10,16,千克,0.9576,0.957577,0.004978,0.034103,0.000090,0.000000,0.000060,0.000063,0.000012,0.000000,,,,0.000011,0.003070,,,0.000003,,,0.000018,,,0.000007,0.000007,0.000002,,,,,,,
106010501,1.59322e+10,28,个,0.6695,0.052641,0.669470,0.007030,0.057377,0.000317,0.000004,0.000544,0.051369,0.118230,0.000003,0.001468,0.000026,0.020038,0.010654,0.000098,0.000004,0.005826,,0.000631,0.000001,0.000002,0.000248,0.000000,0.000429,0.000241,0.000015,0.000000,,,0.000001,0.003328,
109041303,1.55677e+10,14,瓦,0.5378,0.004849,0.437084,0.011021,0.000940,0.000007,,0.000001,0.007741,,,0.000002,,0.000520,0.000045,0.000000,,,0.537787,,0.000003,,,,,0.000000,,,,,,,
109010206,1.52776e+10,26,个,0.8582,0.063071,0.858152,0.016187,0.026352,0.000359,0.000016,0.000461,0.010682,0.000328,0.000054,0.000118,0.000236,0.000109,0.007699,0.002214,0.000115,0.000055,,0.000002,0.009134,0.000002,0.000002,0.001783,0.002730,0.000044,,0.000079,,,0.000015,,
102060000,1.51969e+10,24,千克,0.9381,0.938068,0.015149,0.008371,0.003305,0.020920,0.000182,0.002204,0.004159,0.000092,0.000224,0.000032,0.000057,0.005721,0.000731,0.000063,,0.000077,,0.000058,0.000102,,0.000002,0.000000,0.000053,0.000346,,0.000013,,,0.000071,,
