product_id,v_prod,n_units,dom_unit,dom_share,千克,个,UNKNOWN,套,千瓦时,千米,立方米,项,OTHER,平方米,盒,箱,次,瓶,批,月,伏安,桶,袋,份,笔,罐,瓦,副,卷,包,元,票,期,令,单,车
107050102,6.45823e+09,17,个,0.7941,0.000557,0.794095,0.002864,0.195412,,0.000005,0.000022,,0.000075,0.000001,0.000000,0.000000,0.000007,0.000002,0.006956,,,0.000002,,,,,,0.000000,0.000002,0.000000,,,,,,
103040201,6.44994e+09,18,个,0.9900,0.000100,0.989966,0.006425,0.000006,,,,0.000146,0.000046,,0.001965,0.000009,,0.000061,0.000079,,,0.000037,0.000051,0.000000,,0.000001,,0.000000,0.000000,0.000644,0.000463,,,,,
304010500,6.29115e+09,21,UNKNOWN,0.4898,0.064903,0.026686,0.489792,0.022458,,0.004898,0.000986,0.203713,0.040209,0.006036,0.000001,,0.102026,,0.011236,0.008446,,0.000061,,0.000246,0.012487,,0.003544,0.000046,,0.000121,0.001710,,0.000397,,,
107020306,6.28985e+09,21,千克,0.5557,0.555747,0.071408,0.001465,0.003917,0.000193,0.000012,0.165389,0.000001,0.080768,,0.000001,0.000030,0.003206,0.113293,0.000519,0.000227,,0.001393,,,,0.002420,,0.000000,0.000003,0.000000,,,,,,0.000007
101010101,6.27562e+09,27,千克,0.7718,0.771794,0.051386,0.072819,0.003995,0.000343,0.001312,0.003905,0.000528,0.003034,0.000938,0.004389,0.002855,0.001141,0.001213,0.003142,0.000237,,0.000372,0.023576,0.000138,0.000001,0.000010,,0.000396,0.000293,0.052060,0.000083,0.000002,,0.000036,,
102060000,6.2679e+09,22,千克,0.9220,0.921955,0.018358,0.013754,0.008477,0.000013,0.001441,0.015110,0.000074,0.006365,0.012861,0.000050,0.000026,0.000185,0.000164,0.000620,,,0.000176,0.000138,,,0.000007,,0.000020,0.000024,0.000168,,,,,,0.000014
101011800,6.26335e+09,18,千克,0.9345,0.934475,0.020106,0.006601,0.000031,,0.000011,,0.000002,0.025319,0.000007,0.008810,0.000410,,0.000835,0.000680,,,0.000010,0.001348,0.000001,,0.000989,,,0.000000,0.000364,,,,,,
109062104,6.2602e+09,13,个,0.9964,0.000002,0.996411,0.000010,0.001876,,0.000016,,0.000006,0.001131,0.000432,0.000000,,,0.000004,0.000064,,,,,,,,,0.000045,0.000003,,,,,,,
107020108,6.24262e+09,17,千克,0.9785,0.978537,0.000447,0.000348,0.000520,,0.000017,0.000007,,0.019873,0.000013,0.000000,,,0.000087,0.000011,,,0.000051,0.000006,0.000001,,,,0.000000,0.000079,0.000001,,,,,,
109013702,6.1545e+09,22,个,0.7756,0.051126,0.775622,0.004592,0.141384,0.000101,0.002839,0.000017,0.000288,0.002104,0.001244,0.000008,0.000001,0.000097,0.000000,0.019642,0.000000,,0.000001,0.000014,,,0.000000,,0.000834,0.000083,0.000002,,,,,,
103020401,6.14224e+09,19,个,0.7165,0.003852,0.716531,0.013614,0.019246,0.000002,,0.000119,0.000000,0.038718,,0.049763,0.092939,,0.032338,0.002474,0.000000,,0.001874,0.018061,0.000143,,0.008149,,,0.000005,0.002171,,,,,,
103030500,6.10201e+09,18,瓶,0.4164,0.003691,0.306960,0.011820,0.005441,0.000003,0.000001,0.003835,,0.018293,,0.041007,0.178423,,0.416446,0.013973,,,0.000042,0.000061,0.000002,,0.000002,,0.000000,,0.000000,,,,,,
307990000,6.08481e+09,29,UNKNOWN,0.6125,0.027284,0.031064,0.612542,0.003051,0.001877,0.000720,0.014465,0.046618,0.018251,0.041534,0.000124,0.000155,0.032124,0.000124,0.007850,0.107007,,0.000761,0.000083,0.000443,0.018418,0.000072,,0.000121,0.000092,0.000006,0.008881,0.000382,0.024190,,0.000430,0.001334
103029900,6.07977e+09,23,箱,0.3014,0.196156,0.231429,0.189278,0.002056,,0.000013,0.000010,,0.004449,0.000003,0.024491,0.301447,0.000003,0.003336,0.003618,0.000027,,0.000510,0.017116,0.010634,,0.007737,,0.000000,0.000001,0.007527,0.000146,,,,0.000014,
107050101,6.06868e+09,21,个,0.7690,0.014223,0.768996,0.006294,0.201727,,0.000105,0.000003,0.000053,0.001444,0.000008,0.000006,0.000004,0.000388,0.000006,0.006631,,,0.000035,0.000000,,,0.000000,,0.000053,0.000018,0.000002,,,,,,0.000001
107021402,6.0464e+09,18,千克,0.6022,0.602217,0.306155,0.002762,0.027117,,0.000001,0.053336,,0.003649,0.000418,0.000025,0.000215,,0.001062,0.000981,,,0.001989,0.000047,,,0.000014,,0.000002,0.000000,0.000014,,,,,,
107020407,5.94049e+09,13,千克,0.9948,0.994835,0.000396,0.003591,,,,,0.000055,0.000059,,0.000000,0.000006,,0.000002,0.000381,,,0.000005,0.000055,0.000000,,,,,,0.000615,,,,,,
109020301,5.84212e+09,25,个,0.9768,0.001424,0.976807,0.008200,0.006507,,0.000017,0.000279,0.000027,0.002087,0.000000,0.000005,0.000001,0.000258,0.000021,0.001496,0.000848,,0.000291,0.000000,,0.000006,0.000001,,0.000089,0.000000,0.000004,0.000549,,0.001082,,,0.000001
108012600,5.82144e+09,20,千克,0.8068,0.806782,0.050084,0.001644,0.027697,0.000270,0.001474,0.019083,0.000482,0.077199,0.009941,0.000001,0.000107,0.000089,0.000000,0.001232,,,0.000040,0.000065,,,,,0.000155,0.000159,0.003494,,,,,,
107020101,5.78416e+09,17,千克,0.8814,0.881376,0.002076,0.002053,0.000021,,0.000026,0.024571,,0.075875,0.000001,0.000005,0.000275,0.000035,0.001452,0.001155,,,0.011020,0.000056,,,0.000000,,,,0.000005,,,,,,
107021404,5.77603e+09,19,千克,0.9932,0.993218,0.001226,0.000229,0.000282,,0.000354,0.000229,,0.000459,0.000030,0.000017,0.000080,0.000000,0.000840,0.000013,,,0.002272,0.000011,0.000076,,0.000641,,,0.000006,0.000018,,,,,,
109021102,5.74027e+09,22,套,0.6976,0.054487,0.115574,0.004239,0.697563,0.000015,0.000037,0.000000,0.000371,0.009875,0.000003,0.000023,0.000004,0.000224,0.000001,0.032251,,,0.000000,0.000000,,0.000025,,,0.085260,0.000002,0.000011,0.000036,,,,,
109013002,5.70356e+09,22,个,0.9487,0.000300,0.948653,0.001731,0.042462,,0.000332,0.000102,0.000736,0.001596,0.001408,0.000303,0.000088,0.000052,0.000077,0.001523,0.000002,,0.000041,0.000044,0.000004,,0.000001,,0.000065,0.000428,0.000054,,,,,,
106050901,5.70064e+09,15,个,0.6268,0.329395,0.626763,0.033921,0.006340,,0.000009,0.000000,,0.001920,,0.000000,,0.000000,,0.001632,0.000000,,,0.000000,,,0.000000,,0.000017,,0.000001,,,,,,
106010203,5.69522e+09,20,个,0.7905,0.145652,0.790514,0.007533,0.003168,,0.000010,,,0.008178,0.000208,0.000557,0.032164,0.000000,0.000020,0.004233,,,0.000005,0.001325,0.000267,,0.000000,,0.000001,0.002559,0.003249,,,,0.000355,,
103010406,5.65545e+09,8,千克,0.9990,0.998980,,0.000290,0.000709,,,,,0.000015,,,,,0.000000,,,,,0.000004,,,0.000000,,,,0.000000,,,,,,
107020801,5.59636e+09,24,千克,0.7282,0.728164,0.041885,0.010896,0.010379,,0.000756,0.051032,0.000779,0.018681,0.007062,0.000035,0.002459,0.000028,0.001505,0.009443,0.000155,,0.105646,0.001388,0.000040,,0.007990,,0.000000,0.000087,0.001568,0.000022,,,0.000000,,
107060112,5.58608e+09,27,个,0.7435,0.097079,0.743527,0.007024,0.062855,0.000179,0.003230,0.000305,0.000078,0.010302,0.000749,0.003237,0.013769,0.000006,0.000572,0.045426,0.000010,,0.000064,0.001473,0.000000,0.000007,0.000010,,0.000467,0.006933,0.002687,,0.000000,,0.000009,0.000000,
107060106,5.5178e+09,26,个,0.5992,0.305522,0.599241,0.003896,0.014250,0.000098,0.002188,0.000012,0.000352,0.013031,0.003508,0.000118,0.037395,0.000006,0.000003,0.001114,0.000002,,0.000012,0.000629,0.000000,,0.000000,,0.000013,0.016802,0.001796,0.000010,0.000001,,0.000000,,
109041704,5.50346e+09,19,个,0.9744,0.000006,0.974367,0.015354,0.005142,,0.000248,,0.000005,0.004522,0.000002,0.000000,0.000016,0.000000,0.000000,0.000337,,,0.000000,0.000000,0.000001,,0.000000,,0.000000,,0.000000,,,,,,
109041703,5.50251e+09,17,个,0.9832,0.000457,0.983194,0.007610,0.004524,,0.000138,,0.000005,0.002741,,0.000012,0.001217,0.000002,0.000044,0.000045,,,0.000001,0.000001,0.000000,,,,0.000000,,0.000007,,,,,,
109012303,5.46861e+09,23,个,0.7747,0.030871,0.774660,0.002936,0.127234,0.000015,0.001522,0.000005,0.000146,0.044372,0.000058,0.000009,0.000016,0.000049,0.000018,0.005352,,,0.000102,0.000002,0.000005,,0.000000,,0.012558,0.000060,0.000008,0.000000,,,,,
109023207,5.45628e+09,22,个,0.8691,0.015540,0.869135,0.007799,0.066616,,0.006728,0.000015,0.000200,0.022549,0.001302,0.000053,0.000281,0.000020,0.000024,0.005868,0.000000,,0.000254,0.000019,,,0.000000,0.001186,0.002037,0.000322,0.000053,,,,,,
107010302,5.41072e+09,6,千克,0.9985,0.998548,0.000002,0.001432,,,,,,0.000000,,,,,0.000001,,,,0.000017,,,,,,,,,,,,,,
109062402,5.39314e+09,16,个,0.9651,0.000000,0.965140,0.001281,0.032943,,0.000000,,0.000217,0.000252,0.000009,0.000002,0.000003,0.000002,,0.000140,0.000001,,0.000000,,,,,,0.000010,0.000001,,,,,,,
109013001,5.34898e+09,22,个,0.9028,0.002174,0.902785,0.001164,0.083124,,0.004800,0.000075,0.000811,0.000867,0.000824,0.000521,0.000049,0.000098,0.000002,0.001828,0.000021,,0.000116,0.000023,,,0.000002,,0.000002,0.000515,0.000199,,0.000001,,,,
109030900,5.3282e+09,16,个,0.9886,0.000001,0.988598,0.005700,0.004646,,0.000000,,0.000193,0.000060,0.000002,,0.000001,0.000162,0.000000,0.000431,0.000009,,0.000000,,,,,,0.000195,,,0.000002,,,,,
307040200,5.32517e+09,19,UNKNOWN,0.7943,0.000006,0.018671,0.794261,0.000919,,,,0.000786,0.155007,0.000514,0.000008,0.000005,0.003749,0.000004,0.000247,0.007041,,,,0.000104,0.000885,,,,,0.000001,0.017782,,0.000001,,0.000009,
107010113,5.32006e+09,10,千克,0.9933,0.993275,0.000010,0.006386,,,,0.000005,,0.000094,0.000109,,0.000000,,,,,,0.000009,0.000000,,,,,,0.000112,,,,,,,
106010101,5.31972e+09,18,千克,0.9380,0.937965,0.025934,0.005553,0.001092,,0.000019,,,0.025992,0.000099,0.000012,0.002592,,0.000065,0.000158,,,0.000034,0.000001,0.000023,,,,0.000000,0.000068,0.000110,,,,0.000283,,
107010303,5.30745e+09,10,千克,0.9988,0.998789,0.000024,0.001151,,,,,,0.000020,,0.000000,,,0.000003,,,,0.000012,0.000000,,,,,0.000001,,0.000001,,,,,,
104020123,5.25194e+09,15,个,0.9610,0.000545,0.960989,0.014849,0.013108,,0.000657,,,0.002641,,0.000000,0.000032,0.000000,,0.007158,0.000003,,,0.000008,0.000000,,,,0.000002,,0.000008,,,,,,
107020601,5.25086e+09,16,千克,0.9963,0.996274,0.000215,0.000352,0.000020,,,0.000870,,0.001312,,0.000065,0.000028,,0.000451,0.000183,0.000058,,0.000030,0.000010,,,0.000000,,0.000129,,0.000002,,,,,,
109041706,5.17717e+09,17,个,0.9864,0.000000,0.986378,0.007821,0.004289,,0.000004,,,0.000802,,0.000027,0.000030,0.000000,0.000204,0.000434,,,0.000005,0.000004,,,0.000000,,0.000000,0.000000,0.000001,,,,,,
108010601,5.16282e+09,17,个,0.3713,0.004357,0.371288,0.003957,0.000754,,0.000165,0.000289,0.000716,0.003278,0.348169,,0.253648,0.000000,,0.013199,,,0.000008,,,,0.000000,,,0.000002,0.000006,0.000164,,,,,
107060108,5.15564e+09,18,千米,0.5277,0.410575,0.050166,0.000697,0.003322,,0.527680,0.000050,0.000050,0.001217,0.003797,0.000002,0.000000,,0.000058,0.000510,,,0.000002,0.000000,,,,,0.001848,0.000024,0.000001,,,,,,
109051901,5.15531e+09,16,个,0.9350,0.028491,0.935018,0.008052,0.014235,0.000018,0.000233,,,0.012857,,0.000003,0.000103,0.000000,0.000000,0.000549,,,,,,,,,0.000005,0.000427,0.000001,0.000008,,,,,
104010204,5.07482e+09,15,千米,0.9286,0.002099,0.047052,0.002333,0.003357,0.000005,0.928558,,,0.003852,0.011458,0.000002,0.000001,,0.000000,0.001251,,,,,,,,,0.000005,0.000018,0.000007,,,,,,
106030102,5.06717e+09,18,套,0.8417,,0.057207,0.058263,0.841694,,0.000076,,0.013924,0.017471,0.000301,0.000023,0.006378,0.002327,0.000000,0.001446,0.000786,,,,0.000051,,,,0.000000,0.000030,0.000001,,,0.000022,,,
102040103,5.04204e+09,14,千克,0.9921,0.992104,0.000258,0.000013,0.001532,,0.000005,0.000121,,0.005874,,0.000000,,,0.000005,0.000078,,,0.000002,,,,,,0.000001,0.000004,0.000002,,,,,,
301990200,4.97377e+09,19,UNKNOWN,0.5972,0.281675,0.008320,0.597160,0.000680,,0.003787,0.015688,0.002431,0.032552,0.000532,,0.004915,0.010679,,0.012036,0.008789,,0.000002,,,0.000716,,,,,,0.001186,0.002791,,,0.000301,0.015761
107030801,4.96142e+09,24,个,0.4057,0.035697,0.405670,0.006954,0.033583,0.000171,0.010004,0.000007,,0.026545,0.004861,0.400677,0.006304,0.000000,0.021024,0.008711,0.000001,,0.000789,0.013753,0.000150,0.000001,0.000015,,0.000956,0.012379,0.011746,,0.000000,,,,
109051102,4.95823e+09,18,个,0.9158,0.000013,0.915812,0.002628,0.079710,,0.000358,,0.000261,0.000715,0.000142,0.000042,0.000032,0.000051,0.000001,0.000229,0.000004,,,,0.000000,,,,0.000001,0.000003,0.000001,,,,,,
109050107,4.93582e+09,22,个,0.7272,0.015185,0.727164,0.010916,0.194877,0.000644,0.005599,0.000059,0.001810,0.017973,0.000891,0.000038,0.000380,0.000557,0.000000,0.008797,,,0.000005,0.000001,,0.000004,,0.005318,0.009278,0.000146,0.000358,,,,,,
109011701,4.92823e+09,22,个,0.8351,0.048226,0.835064,0.004951,0.101232,0.000010,0.000538,0.000004,0.000310,0.004383,0.000226,0.000171,0.000002,0.000133,0.000002,0.004161,,,0.000122,,0.000001,0.000004,,0.000007,0.000364,0.000055,0.000035,,,,,,
109013601,4.91205e+09,23,个,0.5356,0.380991,0.535600,0.002623,0.054844,0.000064,0.003794,0.000093,0.000001,0.004249,0.000171,0.000007,0.000510,0.000039,0.000002,0.004387,0.000004,,0.000002,,,,,,0.012459,0.000118,0.000025,0.000006,,,,0.000009,0.000002
109040701,4.8939e+09,22,个,0.7779,0.005987,0.777866,0.002898,0.116457,0.000119,0.010002,0.000022,0.000190,0.059748,0.000088,0.000008,0.000003,0.001068,0.000012,0.025150,0.000004,,0.000002,0.000001,0.000006,,,,0.000232,0.000113,0.000025,,,,,,
107030402,4.88023e+09,15,盒,0.6656,0.084572,0.005662,0.000214,0.000032,,,,,0.006407,,0.665650,0.201035,,0.001580,0.000008,,,0.000013,0.009070,0.000012,,0.000026,,0.000000,,0.025719,,,,,,
107010105,4.87396e+09,11,千克,0.9963,0.996335,0.000016,0.002846,,,0.000002,0.000000,0.000268,0.000029,,,,,0.000010,,,,0.000154,,,,0.000008,,,,,0.000333,,,,,
304080201,4.86071e+09,25,UNKNOWN,0.3802,0.191182,0.014199,0.380231,0.006267,0.000000,0.000003,0.000356,0.067002,0.035761,0.000002,,0.013528,0.059756,0.000003,0.016581,0.006040,,0.000001,0.000002,0.000001,0.002042,,,,,0.000000,0.001480,0.198421,0.001023,,0.004292,0.001827
109050101,4.82354e+09,24,个,0.5751,0.007530,0.575089,0.056779,0.271592,0.000083,0.028004,0.000246,0.001750,0.019819,0.000752,0.000012,0.000747,0.000927,0.000007,0.008577,0.000518,,0.000002,0.000013,,0.000004,,,0.027264,0.000158,0.000118,0.000007,,,,,0.000001
109041601,4.76886e+09,13,个,0.9917,0.000170,0.991748,0.000893,0.006973,,0.000004,,,0.000111,,0.000000,0.000005,0.000004,,0.000092,,,,0.000000,,,,,0.000000,0.000000,,,,,,,
109042401,4.75103e+09,23,个,0.6750,0.097665,0.674967,0.014539,0.157734,0.000132,0.007560,0.000115,0.000544,0.022489,0.001235,0.000010,0.000725,0.000047,0.000001,0.011144,0.000019,,0.000015,0.000001,,,,,0.000014,0.010970,0.000072,0.000000,,0.000002,,,
109012408,4.73945e+09,21,个,0.8913,0.005833,0.891270,0.003065,0.081821,0.000003,0.000588,0.000071,0.000458,0.002321,0.000008,0.000015,0.000006,0.000232,0.000035,0.013714,,,0.000377,0.000001,,,0.000052,,0.000101,0.000012,0.000018,,,,,,
107050601,4.73121e+09,23,个,0.9196,0.036188,0.919553,0.001829,0.012676,,0.011424,0.000040,0.000051,0.011485,0.000632,0.000076,0.000438,0.000006,0.000121,0.002654,,,0.000024,0.000003,0.000001,0.000180,0.000000,,0.000284,0.002051,0.000283,,0.000001,,,,
109050902,4.72602e+09,22,个,0.9033,0.001017,0.903334,0.022773,0.068206,,0.000090,0.000089,0.000498,0.000839,0.000129,0.000043,0.000021,0.000228,0.000010,0.002182,0.000453,,,,,0.000073,0.000001,,0.000002,0.000008,0.000002,0.000002,,0.000001,,,
107060102,4.67768e+09,22,千克,0.5209,0.520879,0.292086,0.001736,0.012269,,0.018867,0.023548,0.000025,0.006605,0.102326,0.000295,0.001413,0.000008,0.000006,0.004409,,,0.000089,0.000106,,0.000058,0.000000,0.000005,0.000264,0.014871,0.000134,,,,,,
109030502,4.6687e+09,13,个,0.9856,0.000650,0.985627,0.012805,0.000142,,0.000001,,0.000113,0.000105,,0.000000,,0.000002,0.000000,0.000554,,,,,,,,,0.000000,,0.000000,,,,,,
108030603,4.65198e+09,12,千克,0.9121,0.912069,0.064192,0.002425,0.001191,,0.000017,,,0.000455,0.012094,0.000000,,0.000003,,0.001574,,,,,,,,,0.005980,0.000001,,,,,,,
109042301,4.59909e+09,20,个,0.9909,0.004183,0.990895,0.000143,0.001783,0.000005,0.000099,,0.000001,0.002466,0.000016,0.000027,0.000038,0.000001,0.000002,0.000314,,,0.000004,0.000001,,,,0.000000,0.000001,0.000015,0.000004,,,,,,
107020214,4.59053e+09,18,千克,0.9963,0.996284,0.000099,0.002070,0.000010,,0.000000,0.000053,,0.000182,0.000012,0.000125,0.000068,0.000000,0.000524,,,,0.000562,0.000008,,,0.000001,,0.000000,0.000000,0.000000,,,,,,
105020199,4.5798e+09,21,个,0.7053,0.005392,0.705286,0.027017,0.189585,0.000002,0.005603,0.000838,0.015274,0.017133,0.005022,0.000000,0.000147,0.000067,0.000003,0.028423,,,0.000004,0.000002,,0.000000,,,0.000188,0.000011,0.000004,,,,,,
107022303,4.57159e+09,16,个,0.8693,0.005634,0.869267,0.004062,0.007256,,,,,0.000275,,0.010003,0.015329,0.000000,0.076629,0.011003,0.000001,,0.000034,0.000294,,,0.000041,,,0.000000,0.000172,,,,,,
304030199,4.5296e+09,25,UNKNOWN,0.4908,0.000134,0.009353,0.490815,0.008459,,0.000060,0.000015,0.154704,0.012754,0.001111,0.000005,0.000001,0.273078,0.000000,0.015096,0.026990,,,0.000000,0.003819,0.001162,,0.000024,0.000004,0.000006,0.000011,0.000306,,0.002031,,0.000063,
109040601,4.51904e+09,13,个,0.5835,0.013046,0.583479,0.011860,0.323204,,0.000171,,0.000188,0.067755,,0.000001,,0.000143,0.000044,0.000109,0.000001,,,,,,,,,,0.000000,,,,,,
109040901,4.51542e+09,19,千克,0.9307,0.930670,0.011957,0.001111,0.001014,,0.047947,,0.000014,0.002354,0.000003,0.000046,0.000445,0.000055,0.000000,0.000494,,,0.000001,0.000012,,,0.000000,,0.000003,0.003797,0.000076,,,,,,
109041301,4.49688e+09,17,个,0.5164,0.267128,0.516432,0.044017,0.117326,,0.000006,,,0.033001,,0.000201,0.000753,0.000003,0.000000,0.000346,0.003515,,0.000001,0.000003,,,,,0.000001,0.000392,0.016874,,,,,,
102050101,4.45104e+09,18,千克,0.9870,0.987005,0.000815,0.008153,0.000030,,0.000088,0.002757,,0.000445,0.000350,0.000007,0.000006,,0.000012,0.000022,,,0.000075,0.000143,,,,,0.000000,0.000001,0.000089,,,,,,0.000002
103010402,4.43818e+09,14,千克,0.9992,0.999171,0.000222,0.000383,0.000001,,0.000018,,,0.000023,,0.000000,0.000004,,0.000035,0.000058,,,0.000000,0.000035,,,,,,0.000002,0.000048,,,,,,
304080101,4.42388e+09,24,UNKNOWN,0.6095,0.000363,0.001840,0.609539,0.000159,0.001449,0.000000,0.000109,0.031510,0.030966,0.013646,0.000000,0.000001,0.022857,0.000000,0.001775,0.272027,,0.000013,,0.000170,0.001754,,,0.000000,0.000001,,0.011682,,0.000119,,,0.000018
109041705,4.41164e+09,17,个,0.9749,0.000006,0.974949,0.009336,0.013689,,0.000002,,0.000002,0.001895,,0.000005,0.000027,,0.000001,0.000020,,,0.000018,0.000000,,,0.000001,,0.000000,0.000010,0.000039,,,,,,
105010302,4.404e+09,14,个,0.8940,0.010413,0.893987,0.007014,0.002221,,0.000012,0.073208,0.000009,0.000147,0.012141,,0.000009,,,0.000800,,,,,,,,,0.000002,0.000039,0.000000,,,,,,
108030400,4.38735e+09,11,千克,0.9987,0.998651,0.001032,0.000146,0.000000,,0.000005,,,0.000000,,0.000000,,,0.000021,,,,,,,,0.000000,,,0.000144,0.000000,,,,,,
108042200,4.30733e+09,19,个,0.9130,0.001471,0.913024,0.003179,0.058590,0.000000,0.000022,,0.000001,0.021970,0.000145,0.000010,0.000151,0.000001,0.000001,0.001416,,,0.000007,0.000000,,,,,0.000004,0.000001,0.000006,,,,,,
109030504,4.29791e+09,13,个,0.9839,0.000658,0.983855,0.010304,0.000291,,,0.000011,,0.000196,,,0.003451,,,0.000687,0.000201,,0.000275,0.000000,,0.000002,,,,,,0.000069,,,,,
109024506,4.28435e+09,16,盒,0.8382,0.000429,0.112893,0.002099,0.019909,,0.000010,,,0.000378,,0.838202,0.019055,0.000000,0.001171,0.002789,0.002225,,,0.000397,,,,,0.000020,0.000016,0.000405,,,,,,
109051603,4.27739e+09,18,个,0.8829,0.003326,0.882946,0.003823,0.031331,,0.002425,0.000000,0.001364,0.054550,0.016721,0.000005,0.000004,0.000039,0.000000,0.003004,,,0.000000,,,,,,0.000002,0.000441,0.000018,,,,,,
106010511,4.27366e+09,17,千克,0.5844,0.584423,0.355540,0.006919,0.019883,0.000002,0.000460,,,0.000176,0.004308,0.000002,0.000219,0.000000,,0.026026,,,,,0.000003,,,,0.000040,0.001251,0.000026,,,,0.000722,,
104020111,4.26665e+09,13,个,0.9780,0.003075,0.978049,0.007397,0.005475,,0.000079,,,0.000985,,0.000001,0.000094,0.000000,0.000000,0.004838,,,,0.000000,,,,,0.000007,,,,,,,,
109040501,4.26151e+09,18,千瓦时,0.8351,0.001753,0.147987,0.001904,0.010875,0.835118,0.000044,,,0.001626,0.000227,0.000000,0.000000,0.000000,0.000000,0.000192,0.000137,,0.000113,,,,,,0.000018,0.000001,0.000003,,,,,,
304060100,4.22512e+09,23,项,0.3378,0.000568,0.029263,0.282627,0.016508,,0.000133,0.000012,0.337809,0.016185,0.000006,0.000001,,0.280200,0.000116,0.026947,0.001702,,0.000001,,0.000190,0.000171,,,0.000004,,,0.001969,0.000011,0.000010,,0.005556,0.000011
107030301,4.21556e+09,16,千克,0.7389,0.738907,0.134272,0.002079,0.000019,,,,,0.085462,,0.017785,0.000663,,0.009568,0.001396,,,0.000143,0.006305,0.000002,,0.001122,,0.000012,,0.002248,0.000016,,,,,
107030407,4.17993e+09,10,瓶,0.6585,0.000707,0.000187,0.000195,0.000012,,,,,0.005137,,0.335210,,,0.658523,,,,,0.000016,,,0.000001,,,,0.000012,,,,,,
104020122,4.17838e+09,13,个,0.9462,0.023881,0.946237,0.020207,0.007504,,0.000264,,,0.000158,0.000002,0.000000,,,,0.001741,,,,0.000001,,,,,0.000003,0.000001,0.000000,,,,,,
109012403,4.17227e+09,18,个,0.9284,0.002029,0.928407,0.013948,0.054093,0.000055,0.000067,0.000001,0.000045,0.000650,0.000001,0.000026,,0.000005,0.000006,0.000208,,,0.000080,,,0.000001,,,0.000379,,0.000000,,,,,,
107059900,4.13749e+09,23,千克,0.3935,0.393486,0.339970,0.002663,0.098235,0.000065,0.022407,0.001223,0.000022,0.009450,0.086580,0.009360,0.000543,0.000180,0.003043,0.013807,0.000000,,0.000343,0.000257,0.000000,,0.000037,,0.000812,0.017030,0.000486,,,,,,
109024901,4.13432e+09,21,套,0.5785,0.020351,0.256222,0.082808,0.578509,,0.003736,0.001688,0.009089,0.035394,0.004296,0.000002,0.000000,0.000554,0.000370,0.006865,0.000059,,,0.000001,,,0.000000,,0.000019,0.000024,0.000002,,,,,0.000011,
109041904,4.11419e+09,9,个,0.9958,,0.995816,0.000965,0.002743,,,,,0.000050,,0.000391,0.000012,,0.000001,,,,,0.000023,,,,,,,0.000000,,,,,,
109040806,4.06283e+09,23,个,0.7377,0.038276,0.737675,0.006279,0.104084,0.000025,0.016719,0.000046,0.001559,0.030306,0.000065,0.000032,0.001368,0.000047,0.000074,0.059324,0.000000,,0.000154,0.000018,,,0.000006,0.002171,0.000598,0.000793,0.000381,,,,,,
109062202,4.06025e+09,13,个,0.9877,0.001177,0.987672,0.003895,0.004834,,0.000001,,,0.000157,,0.000072,0.000001,,,0.002077,,,0.000000,0.000000,,,,,0.000113,,0.000001,,,,,,
109013105,4.0556e+09,24,个,0.7096,0.082034,0.709581,0.052615,0.092705,,0.008546,0.001655,0.005350,0.020944,0.008885,0.000013,0.000115,0.000229,0.006266,0.008370,0.000080,,0.002252,0.000002,0.000000,,0.000076,,0.000131,0.000139,0.000014,0.000001,,,,0.000000,
109024211,4.00989e+09,18,个,0.9067,0.000003,0.906698,0.002843,0.062656,,0.000020,0.000007,,0.012391,,0.013563,0.000653,,0.000275,0.000355,,,0.000076,0.000064,0.000034,0.000045,,,0.000002,0.000004,0.000309,,,,,,
104020112,4.0041e+09,14,个,0.9576,0.001996,0.957629,0.010228,0.026559,,0.000029,,,0.000331,,0.000000,0.000107,,0.000000,0.002878,0.000050,,0.000173,0.000000,,,,,0.000020,,,,,,,,
103030199,3.9859e+09,18,千克,0.9365,0.936530,0.000524,0.001524,0.002947,,,0.000148,,0.002524,,0.000158,0.010709,0.000002,0.043718,0.000120,,,0.001091,0.000001,0.000000,,0.000001,,0.000000,,0.000004,,0.000000,,,,
108041501,3.9387e+09,19,个,0.9186,0.054549,0.918557,0.014317,0.009328,,0.000170,,0.000002,0.001113,0.000025,0.000009,0.000000,0.000069,0.000000,0.001813,,,0.000005,0.000000,,,,,0.000023,0.000008,0.000003,0.000006,,,,,
109013701,3.93562e+09,17,个,0.4911,0.457733,0.491066,0.006010,0.039586,0.000020,0.000058,0.000000,0.000050,0.003348,0.000044,0.000001,,0.000032,,0.001261,,,0.000004,,0.000000,,,,0.000788,0.000000,,,,,,,
101020401,3.92783e+09,17,千克,0.9944,0.994445,0.004173,0.000556,0.000122,,0.000217,,,0.000013,0.000011,0.000004,0.000101,,0.000006,0.000104,,,0.000139,0.000002,,,0.000000,,0.000018,0.000077,0.000011,,,,,,
109030300,3.91434e+09,22,个,0.6722,0.006452,0.672169,0.001139,0.105522,0.000096,0.002165,0.000017,0.000589,0.206482,0.000433,0.000006,0.000007,0.000121,0.000051,0.002223,,,0.000161,0.000002,0.000010,,0.000000,,0.002313,0.000014,0.000026,,,,,,
109062501,3.91144e+09,20,个,0.9854,0.000002,0.985405,0.001326,0.011591,,,,0.000000,0.000189,,0.000007,0.000078,0.000005,0.000000,0.001285,0.000054,,0.000001,0.000009,0.000010,0.000000,,,0.000000,0.000002,0.000002,,,0.000035,,,
