product_id,v_prod,n_units,dom_unit,dom_share,千克,个,UNKNOWN,套,千瓦时,千米,立方米,项,OTHER,平方米,盒,箱,次,瓶,批,月,伏安,桶,袋,份,笔,罐,瓦,副,卷,包,元,票,期,令,单,车
108040203,2.31552e+09,18,千克,0.5391,1.2483e+09,5.12406e+08,3.88465e+07,1.85603e+08,1.23703e+06,2.13965e+08,1.23199e+06,1.02203e+06,1.55167e+07,7.00591e+07,646,3222,95960,2153.25,2.51037e+07,,,,,,,,,646184,1.4758e+06,9521,,,,,,
304030102,2.31196e+09,21,UNKNOWN,0.4713,635604,5.84605e+07,1.08972e+09,5.29381e+07,,860215,,6.63182e+08,6.73507e+07,4.70947e+06,63505.3,,1.8401e+08,,1.09583e+08,3.60788e+06,,2810,,7.24197e+06,6.54419e+07,,,533884,1108.23,950,3.51424e+06,,80000,,19080,
304080399,2.30628e+09,14,UNKNOWN,0.4240,5.86984e+06,6.80824e+07,9.77942e+08,2.34499e+07,,,4275,7.29514e+08,6.12647e+06,,,,6.31833e+07,,2.90281e+08,1.40101e+08,,,,60000,303160,,,,,,1.22801e+06,,137600,,,
107030101,2.29218e+09,17,千克,0.7214,1.65363e+09,8.58367e+07,4.49161e+07,4.18231e+06,,110,110,,1.165e+08,,3.30764e+08,,,4.3009e+07,7.76153e+06,,,1.99647e+06,1.83665e+06,,,78968,,1351,112.8,1.66405e+06,,,,,,232
109051602,2.28914e+09,14,个,0.9899,410722,2.26596e+09,254424,5.76079e+06,,142084,,37000,1.33191e+07,1.51188e+06,36,,476,116,85000,,,,,,,,,,1.6553e+06,953,,,,,,
108011600,2.28592e+09,21,千克,0.3301,7.54683e+08,4.30806e+08,1.59926e+07,1.91814e+07,399227,4.61403e+08,1.09462e+07,7.15196e+06,1.78415e+07,5.51133e+08,368760,36348.4,18218,5606,6.16704e+06,,,9279.24,200480,,,7445.75,,39210,5.43749e+06,4.09388e+06,,,,,,
107021507,2.28387e+09,22,千克,0.4018,9.17617e+08,1.32187e+08,6.52775e+06,2.35072e+07,212664,337923,4.55851e+08,44729,3.13989e+08,4.29998e+06,122527,3.16336e+06,412146,6.46493e+07,2.27463e+08,,,1.26867e+08,612072,,,1.79447e+06,,2.98176e+06,224306,987438,,,,23170,,
303020200,2.28284e+09,16,UNKNOWN,0.7448,3.21926e+06,3.58598e+07,1.70034e+09,1.26958e+06,,,4.52763e+07,1.28049e+08,1.32178e+06,,,845.5,1.70018e+07,,412549,4.70477e+07,,,,43537.1,2.56779e+08,,,1.65517e+07,,,2.96548e+07,,,,,14400
110030101,2.26519e+09,22,千克,0.6058,1.37227e+09,4.36167e+06,1.55919e+08,797918,1.18613e+07,510,6.98862e+08,1.13841e+06,2.08508e+06,59796.3,,91168,2.47642e+06,104121,378790,1.43563e+07,,30136,1200,,85601.3,,,,,64760,236544,1825.41,,,,350
109040204,2.25093e+09,23,个,0.9029,8.59853e+06,2.03227e+09,1.75708e+07,1.22336e+08,30736.1,1.67479e+06,853991,301056,4.31489e+07,27630.8,19055.2,79584,5.6881e+06,130034,1.61833e+07,115935,,1.00824e+06,2518,2611.5,,18328.4,,630929,135662,96718.7,,,,,,
107020120,2.23924e+09,17,千克,0.9891,2.21473e+09,1.2371e+06,6.47124e+06,600,,424,9.99126e+06,720000,1.27396e+06,1.28049e+06,1.90416e+06,122855,,59146.1,,,,151799,517314,,,21000,,,1320,765652,,,,,,
109061907,2.22989e+09,6,OTHER,0.6189,1.16201e+07,8.26835e+08,,363000,,268633,,,1.38016e+09,1.06473e+07,,,,,,,,,,,,,,,,,,,,,,
107040499,2.22857e+09,14,千克,0.9927,2.21222e+09,8.09584e+06,28858,822558,,696833,,,15000,4.57747e+06,3472,9390,,72.25,825007,,,,988.32,,,,,,75322,1.2013e+06,,,,,,
304050101,2.21939e+09,26,UNKNOWN,0.5985,1.65876e+07,1.04627e+08,1.32837e+09,2.17046e+06,2.61368e+06,345.4,2.64157e+06,4.6621e+07,1.49301e+08,1.69895e+06,465438,43857,7.6203e+07,2.11591e+06,2.81173e+06,1.77645e+08,,521063,243468,37338.8,170122,158757,,,249691,409550,108093,,3.02791e+08,,,783943
109041799,2.21715e+09,21,个,0.9083,1.75369e+07,2.0138e+09,1.52256e+07,1.12553e+08,337983,156467,427.5,598473,1.4824e+06,477850,149027,60568.8,4500,27072,5.45063e+07,72252.3,,128330,882,,,,,3223.07,23173,85,,,,,,
107040201,2.20469e+09,14,千克,0.9650,2.12759e+09,1.5661e+06,1040,3078.2,,7.4809e+07,352997,,15434.4,201368,7500,111820,,,,,,,6731.2,,,,,678,31104,1490.4,,,,,,
107040305,2.19938e+09,11,千克,0.9844,2.16506e+09,3.10488e+06,301097,6.86064e+06,,212270,,,535680,3.50228e+06,2.39827e+06,8.99674e+06,,,,,,,5.01994e+06,,,,,,3.39084e+06,,,,,,,
501010100,2.19432e+09,15,UNKNOWN,0.5122,1.24659e+08,1.12877e+07,1.12399e+09,3.58705e+07,,171147,5.11598e+06,598000,502727,8.77943e+08,,,799375,,1.87096e+06,9.94652e+06,,,,1.16089e+06,,,,,,,280527,,,,,131040
108031802,2.19248e+09,6,千克,0.9990,2.19029e+09,1.12252e+06,1e+06,,,,,,105,,,,,56086.1,,,,13820.4,,,,,,,,,,,,,,
107010112,2.18861e+09,18,千克,0.9934,2.1742e+09,413819,1.97675e+06,245346,,21120.4,1120,,133493,7.44009e+06,219754,18810.2,505,597329,2.82283e+06,,,448200,5570.5,,,32255.6,,,23364.6,1683,,,,,,
108010403,2.18051e+09,19,立方米,0.2560,3.09275e+08,5.34732e+08,1.88496e+07,8.01804e+07,,7.66951e+07,5.58153e+08,3.62604e+06,4.67722e+07,5.00271e+08,8298,81257,15300.1,24923.7,4.90587e+07,,,242368,13718.4,,,,,1.72215e+06,709536,84103,,,,,,
109025601,2.17878e+09,18,个,0.5856,173616,1.2759e+09,4.58934e+07,7.07578e+08,,2.57033e+06,367344,1.2628e+07,1.33172e+07,350,,760,353382,8100,1.19737e+08,,,45700,,28698,,34984,,143012,,1468.5,,,,,,
104030399,2.17781e+09,17,个,0.9706,1.94944e+07,2.11379e+09,3.99323e+06,2.1005e+07,,356160,963055,220978,236595,1.72593e+07,8748.2,208251,,1524,226821,,,,3036,,,,,32644.3,515.54,9736.4,,,,,,
107020122,2.16698e+09,15,千克,0.9817,2.1273e+09,3.93824e+06,2.54406e+07,30834.9,,2688.98,,,369969,7.24258e+06,29434.6,60285,,1.78841e+06,756867,,,1933.76,870.05,,,,,8305,,14324.2,,,,,,
109040302,2.16309e+09,15,个,0.7723,4.42733e+06,1.67047e+09,2.08206e+06,1.01763e+08,,156034,,14332.5,233336,,1214.85,,8790,39390.6,3.82735e+08,,,9340,,,,,,361250,11417,778978,,,,,,
109010802,2.14958e+09,16,个,0.9207,5.75192e+06,1.97905e+09,2.20348e+06,1.40666e+08,,344614,,5004,1.41609e+07,,18547,10925,549414,9320,3.40119e+06,,,242649,,,,,,3.15594e+06,50,1870,,,,,,
304020500,2.1467e+09,12,UNKNOWN,0.6534,,1.3269e+07,1.40274e+09,3.71736e+07,,,,1.86608e+08,3.27398e+07,,,,2.48145e+08,,7.81193e+06,2.0001e+08,,,,125654,1.28464e+07,,,,,,4.75107e+06,,480969,,,
109011504,2.14454e+09,22,个,0.5880,2.52027e+08,1.26107e+09,1.16521e+08,2.8526e+08,,2.26494e+07,130068,883044,9.85062e+07,93120,1910.4,3.90852e+06,248790,739.72,1.02138e+08,29100,,309241,56,,29016,304,,371774,66836.5,298371,,,,,,
101011199,2.14225e+09,17,箱,0.5522,5.65829e+08,3.13201e+08,2.07424e+07,8063,,,,586280,2.60303e+06,,1.78232e+07,1.18285e+09,,3.13292e+06,2.66497e+06,,,478981,4.23055e+06,22002,,1.33753e+06,,,4912.5,2.66537e+07,77234,,,,,
109031600,2.13861e+09,14,个,0.8505,2.62863e+06,1.81895e+09,1.1251e+07,2.89688e+08,,32981.2,,3343.6,4.13035e+06,,27720,528683,8904.6,,6.3121e+06,,,1330,,,,,,4.97925e+06,,74030,,,,,,
108010801,2.13788e+09,15,千克,0.8135,1.73909e+09,1.16087e+06,4.85443e+06,148626,,485940,540824,638310,5.94913e+06,3.63626e+08,,5200,,,95920,,,1.1089e+06,3088.24,,,,,,2.01621e+07,7328,,,,,,
304010401,2.13667e+09,14,UNKNOWN,0.4751,261602,4.08576e+07,1.01512e+09,1.76306e+06,,1.63276e+06,,8.78057e+08,1.83267e+07,783026,,,1.74046e+08,,93404,1.13158e+06,,,,711612,745000,,,,,,3.14867e+06,,,,,
109013602,2.11328e+09,17,个,0.4431,8.9631e+08,9.3646e+08,3.61018e+06,2.39285e+08,92946.9,1.98234e+06,1.34331e+06,162991,5.39791e+06,1.02394e+06,146928,,425762,,2.17317e+07,17500,,,49605.8,,,,,5.17597e+06,,61486.8,,,,,,
304030402,2.11068e+09,20,UNKNOWN,0.5538,450,9.41074e+07,1.16883e+09,1.18908e+07,40261.6,381762,,2.81773e+08,2.94663e+07,1.71337e+06,1.91669e+08,1040,2.43053e+08,,7.20293e+07,6.7603e+06,,,,72472,3.49173e+06,,,,286,,4.35151e+06,,241025,,807250,
107021413,2.09963e+09,20,千克,0.9911,2.08086e+09,7.55449e+06,331926,2.13055e+06,,16735,204522,928,282849,394131,1156.4,529800,36660,794221,1.40046e+06,,,2.50352e+06,1005.12,,,2.56165e+06,,364,11139.9,7624,,,,,,
304020400,2.09802e+09,13,次,0.7698,83597,2.99575e+06,2.23385e+08,314924,,,,1.01619e+08,7.17394e+07,,,,1.61509e+09,12880,2.25471e+06,6.62491e+07,,,,5.3194e+06,6.34179e+06,,,,,,2.60936e+06,,,,,
103020604,2.09573e+09,21,箱,0.3185,2.96078e+08,2.51393e+08,3.22171e+07,5.42629e+07,,28666.9,48850.4,,1.15158e+08,,3.12011e+07,6.6743e+08,471634,2.02316e+08,3.33712e+07,905.22,,1.91189e+07,1.91247e+08,79583.3,,2.24132e+07,,16,100.8,1.78703e+08,,189914,,,,
108012104,2.09115e+09,17,套,0.5825,2.11184e+07,6.10142e+08,1.29823e+07,1.21801e+09,,110613,,262955,1.05232e+07,9.49132e+06,244.42,246733,3866,33743,2.07762e+08,,,,94367.3,,,,,367032,1628,300,,,,,,
109024201,2.08933e+09,15,套,0.6131,,7.84498e+08,1.43708e+07,1.28096e+09,,201170,,,5.89502e+06,,353927,,,526997,1.08522e+06,,,39200,120,,,,,1540,30624.7,590352,,,765034,,,12900
107030104,2.08369e+09,14,千克,0.9350,1.9482e+09,1.114e+07,6.75346e+06,49857.7,,,,,681572,,3.7084e+07,,,2.41503e+07,5.45656e+07,,,255930,206285,,,567717,,1787.3,26.91,29548.9,,,,,,
108011300,2.07957e+09,19,个,0.9447,5.05664e+07,1.9646e+09,1.98227e+06,4.11109e+07,4512,133418,34000,,1.59064e+07,84516,102775,973502,132,1.90069e+06,1.98605e+06,,,400,,,,1520.32,,,90560,81903.9,,7458.99,,,,
104030702,2.07562e+09,8,千克,0.9944,2.06396e+09,5.81594e+06,107066,319420,,4.77898e+06,,,583816,,,,,,56703,,,,,,,,,,,3817.74,,,,,,
105020104,2.0748e+09,24,个,0.7611,3.42415e+07,1.57921e+09,1.70193e+07,2.8526e+08,5.63279e+06,1.56916e+07,6.2631e+06,1.12248e+06,7.43081e+07,2.87047e+07,198227,184326,315348,106176,2.10331e+07,24681.8,,7208.68,2527,2600,550,,,3.77983e+06,1.32925e+06,7973.38,356054,,,,,
109020108,2.0481e+09,20,个,0.7196,7.20126e+07,1.4739e+09,1.47412e+07,3.68772e+08,104625,7.48652e+07,11204,550808,2.92198e+07,1.89855e+06,1.6139e+06,308406,71555,70472,7.09451e+06,,,534410,77131,,,,,1.96445e+06,207787,78429.1,,,,,,
105010401,2.03726e+09,16,立方米,0.8015,4.8341e+07,1.68439e+08,8.19922e+06,1.18949e+07,,1.12051e+07,1.63277e+09,312657,1.53224e+06,1.51377e+08,782,2232,,,3.16288e+06,,,,,,,,,14386.2,3830,560,,,,,,3010
103030704,2.03607e+09,22,箱,0.4107,2.13024e+06,6.60936e+08,2.14413e+07,1.68758e+06,,640,987923,,3.12216e+06,117600,754352,8.36264e+08,15578,1.35228e+08,9.56527e+06,25388.5,,3.57093e+08,2.20251e+06,41713.6,,370886,,203.97,2307.6,4.08526e+06,,1109.6,,,,
103020103,2.03432e+09,17,个,0.5250,6.79087e+07,1.06801e+09,1.59082e+07,1.24277e+06,,86179,,,1.81376e+07,,2.10238e+08,3.91322e+08,,1.03421e+06,1.29089e+07,,,7.6535e+06,9.22418e+07,649346,,3.7743e+07,,,17968.6,1.08898e+08,,313281,,,,
107021411,2.02309e+09,20,千克,0.8915,1.80351e+09,3.10936e+07,9.25512e+06,4.56717e+07,,1.44798e+07,2.59762e+07,199046,3.6793e+06,1.29981e+07,20870.3,1.90749e+06,16760,722195,3.70164e+07,,,1.56774e+07,592525,,,126884,,1103.24,460646,1.96846e+07,,,,,,
103010203,2.0203e+09,16,千克,0.9026,1.82345e+09,4.99288e+07,4.89976e+06,3.54602e+06,,,10144,,3.28271e+06,,1.88635e+07,1.59846e+07,,2.26011e+06,1.16051e+07,,,5.71589e+06,6.71386e+07,158445,,5.24397e+06,,,1591.2,8.21041e+06,,,,,,
104020118,1.99748e+09,17,个,0.9141,129139,1.82595e+09,6.84824e+06,1.36318e+08,,3.24943e+06,246.46,322000,1.81118e+07,,81971.9,30608.4,,546.87,6.15521e+06,58.38,,,,,100000,,,118625,62100,106.51,,,,,,
107021399,1.9934e+09,21,千克,0.7665,1.52796e+09,3.90445e+08,2.61796e+06,4.50096e+07,,1.17255e+07,311823,800,2.18055e+06,3.11478e+06,58403.3,576104,3830.01,2.18675e+06,1.51092e+06,,,829659,73910.4,480.14,,37318.3,,233398,4.43207e+06,99187.5,,,,,,
107020302,1.99246e+09,19,千克,0.9915,1.97552e+09,1.44406e+06,658737,25771.9,,31292,9969.2,20000,422396,,3164.9,12915,5800,7.27423e+06,1.17691e+06,,,5.08581e+06,17700,2976,,713114,,,2992.79,37294.4,,,,,,
103010901,1.98105e+09,14,千克,0.7678,1.5211e+09,9.51829e+07,8.10343e+07,145280,,,,,6.55873e+07,,9.55839e+06,6.7315e+06,,4004.17,2.92006e+07,,,45837.7,1.67078e+07,41473.2,,203696,,,,1.55507e+08,,,,,,
109060801,1.97643e+09,16,个,0.9852,958399,1.9471e+09,3.68082e+06,2.0353e+07,,2.91849e+06,,8000,108904,,512.46,,4064,9423.75,676472,,,2499.15,186.36,,,,,600477,1053.46,1200.42,,,,,,
109011001,1.96918e+09,21,个,0.9114,8.18503e+06,1.7947e+09,3.25359e+06,1.41892e+08,714346,2.98796e+06,10673.1,1.13693e+07,1.57691e+06,73405.5,105725,2.07301e+06,12522,101638,981135,,,209733,111738,,,129.7,,373244,333222,120339,,,,,,
107020110,1.95455e+09,12,千克,0.9972,1.94911e+09,149906,2.93021e+06,7578.9,,,,,158091,,459.96,133128,,1.89435e+06,,,,24774.5,66164.5,,,3088.92,,,,77560.3,,,,,,
106040805,1.9459e+09,14,个,0.9375,5.44487e+06,1.82435e+09,2.24928e+06,1.10455e+08,,,891252,,197680,,376408,391183,,89.5,1.39188e+06,,,6209.6,358.2,,,,,141679,,5537.66,,,,,,
109060301,1.93884e+09,16,个,0.9857,,1.91118e+09,9.33917e+06,1.28821e+07,4.26506e+06,4596.35,,27769.9,1.01753e+06,,,,18002,159,82184,4898.43,,13580.6,,,1032,,,581.48,167.5,3114,,,,,,
501020200,1.93883e+09,14,平方米,0.5981,152640,1.59884e+07,3.13305e+08,1.8284e+07,21424.4,,,2.35389e+06,6.77924e+07,1.15955e+09,,,8.1544e+06,,460001,3.42e+08,,,,1.05022e+07,16200,,,,,,,,249364,,,
108010902,1.92287e+09,20,千克,0.4919,9.45955e+08,7.49209e+08,1.25398e+07,2.03895e+07,,1.26825e+07,7.80489e+07,1874.59,2.19669e+07,5.52966e+07,34618.6,4.77896e+06,802546,48461.4,9.09443e+06,,,9.16838e+06,1.92652e+06,,,139174,,38798.4,346917,399646,,,,,,
103010801,1.91265e+09,19,袋,0.5075,3.6498e+08,3.70331e+08,7.3123e+07,3.2114e+06,,1034.75,,,5.62608e+07,,3.48919e+06,2.95436e+07,,159943,1.48925e+06,275.64,,6983,9.70594e+08,20256,,1.0565e+06,,10716,240,3.82825e+07,,90291.4,,,,
104011306,1.9095e+09,16,个,0.9250,8.14278e+06,1.76632e+09,2.89243e+07,3.58526e+07,3401.5,35810.2,,,3.30209e+07,,3.17368e+07,216318,647.5,2296.55,880577,,,,661567,,,,,628185,767.32,3.07165e+06,,,,,,
109023210,1.90849e+09,21,个,0.5097,1.98303e+06,9.72693e+08,8.26025e+06,4.17132e+08,,4.83674e+06,1.13765e+06,1.63682e+07,4.62723e+08,6.1579e+06,74418.6,2.54125e+06,2.20126e+06,24189.6,1.02115e+07,42499.8,,38532,11686.6,,,70980,,156951,1.12157e+06,700835,,,,,,
103020201,1.90794e+09,16,箱,0.5702,2.40808e+08,1.9411e+08,4.06288e+06,5.12543e+06,,,,,2.39708e+07,,1.42697e+08,1.08793e+09,,7.23293e+07,1.25574e+06,,,1.31517e+07,5.22581e+07,28715.9,,2.9878e+07,,,122734,4.0202e+07,,9190.69,,,,
109051099,1.894e+09,22,个,0.6302,229296,1.19353e+09,5.00069e+07,5.03385e+08,,1.24615e+07,,2.16523e+07,5.78471e+07,2.50657e+06,240801,1.17169e+07,1.22088e+06,5479,3.60944e+07,1.91874e+06,,24763.6,1321.13,33490,15600,,,258976,750848,33501,,,63870,,,
102040105,1.89038e+09,8,千克,0.9990,1.8884e+09,1.47758e+06,,,,,479000,,3850,,150,,,1060,,,,11220,,,,,,,5616,,,,,,,
109051202,1.87596e+09,16,个,0.9320,5.79777e+06,1.74842e+09,1.09427e+07,9.71538e+07,,436436,,612915,5.50333e+06,214388,306881,46411.8,325721,,5.81438e+06,345488,,,,,,,,17318.2,13150,6421,,,,,,
107021203,1.8703e+09,20,千克,0.5450,1.01923e+09,3.94602e+08,1.51343e+06,1.10916e+07,,4.36359e+07,1.84619e+06,,4.04927e+07,3.98412e+07,2.06595e+06,8.94448e+06,15563,5.22985e+06,5.88103e+06,,,9.39272e+06,1.13314e+06,,1572.2,1.74007e+06,,15050,2.81558e+08,2.06927e+06,,,,,,
107021809,1.86521e+09,20,个,0.7625,2.98472e+08,1.4223e+09,2.17441e+07,1.64343e+07,,1.63792e+07,2.6223e+07,301005,4.8608e+07,223073,79670.8,55310,,2.29549e+06,7.27462e+06,,,1.0392e+06,360,,7620,,1.20911e+06,217916,2.3039e+06,35360,,,,,,
109030803,1.86353e+09,20,个,0.9401,2.8356e+07,1.75191e+09,2.23327e+07,5.1751e+07,201057,315124,275248,480,240711,3600,195,393869,,1.12806e+06,4.39142e+06,,,903790,355,29,,,,1.2655e+06,9711,46028.7,,,,,,
109012101,1.85061e+09,24,个,0.8489,3.21908e+07,1.57091e+09,5.66484e+07,1.43968e+08,241727,1.68136e+07,6689.88,228073,6.24321e+06,402301,1.39995e+06,47747.5,885613,120967,1.02138e+07,,,1.49536e+06,15389.1,32.24,8956.6,197,,139107,8.40602e+06,224581,,,,,,800
104010602,1.84822e+09,18,个,0.9028,3.37625e+07,1.66858e+09,6.96669e+06,5.62238e+07,,1.74133e+07,,,1.82498e+07,92419.6,2.39479e+07,6.74134e+06,,30442.4,1.26314e+07,,,2646,1.52586e+06,137280,,,,46077.3,183299,1.68631e+06,,74.5,,,,
107050804,1.8477e+09,19,个,0.8994,6.00196e+07,1.66183e+09,6.46926e+06,2.76522e+07,,870403,3.03564e+06,,2.11372e+06,120344,1.79026e+07,2.78786e+06,1073,6.2021e+06,1.43265e+06,,,174949,3.38538e+06,,,2400,,5.15131e+07,721738,1.46242e+06,,,,,,
304080199,1.84327e+09,17,UNKNOWN,0.5734,1.64311e+06,5.00517e+06,1.05686e+09,3.52398e+06,136243,,12151.7,5.95372e+07,1.79438e+07,1.73952e+06,,,3.99019e+08,,4.49377e+06,2.51397e+08,,,,2.21372e+06,2.17155e+07,,,,,,8.65495e+06,,9.37055e+06,,,5400
109024507,1.82506e+09,21,个,0.4844,8.76143e+06,8.84058e+08,5.10814e+07,7.30568e+08,,1.13406e+06,22223.8,,5.07932e+06,58040,2.98568e+07,136303,37210.8,3.04398e+06,7.8826e+07,91272.4,,693759,421067,69984,,5040,,2.93672e+07,300108,1.44486e+06,,,,,,
107050602,1.82465e+09,22,个,0.7817,1.43671e+08,1.42637e+09,9.12946e+06,1.12547e+08,,3.78922e+07,395226,36000,2.05333e+07,5.98303e+06,514072,591083,16195,44047.7,5.30999e+07,,,112530,114063,11.1,2000,66303.7,,4.67072e+06,8.34095e+06,525560,,,,,,
102020102,1.8104e+09,16,千克,0.9790,1.77234e+09,5.66038e+06,3.77054e+06,125295,,157650,2.36746e+07,,264751,2.23609e+06,5833,4830,,8607.91,,,,2.0834e+06,3490,,,,,60470,1000,9220,,,,,,
107030405,1.79602e+09,10,瓶,0.7415,,2.80661e+08,10671.8,31938.8,,,,,1.47542e+06,,1.81076e+08,3100,,1.3317e+09,,,,,490373,,,,,1220,,571558,,,,,,
304060201,1.79072e+09,13,UNKNOWN,0.6291,62820,2.25495e+07,1.12648e+09,181243,,1272,,2.86956e+08,1.92499e+08,,,,9.19404e+07,,379411,261868,,,,,852720,,,,,,2.13144e+07,,4.72366e+07,,,
109042403,1.78611e+09,15,个,0.9015,1.69395e+07,1.61021e+09,2.60765e+06,1.46235e+08,,3.15853e+06,,,1.97081e+06,,324760,202377,1042,30,3.41999e+06,,,,999,,,,,170,40,1.0409e+06,,,,,,
109041403,1.78443e+09,10,个,0.5294,1.2196e+07,9.4467e+08,8.14218e+08,4.34487e+06,,1800,,5873.5,6.22915e+06,,,,1910,,2.76302e+06,,,,320,,,,,,,,,,,,,
501029900,1.76346e+09,18,UNKNOWN,0.5704,69013.1,6.22104e+07,1.00588e+09,1.35221e+06,2.28777e+06,792594,255663,5.50659e+06,4.43472e+07,3.84959e+08,,,1.81515e+07,,34660,2.24326e+08,,,,838426,3.9956e+06,,,6000,,,8.39471e+06,52944,,,,
304040301,1.74358e+09,12,UNKNOWN,0.7347,1.85595e+08,483022,1.28108e+09,3.0491e+06,,875306,,3.11268e+06,2.52517e+08,,,,6.08857e+06,,1.31517e+06,412000,,,,,,,,,,,,32300,,,,9.0192e+06
103020104,1.74318e+09,17,箱,0.6585,1.8362e+07,3.33937e+08,1.49779e+07,1.02039e+06,,194794,,,1.3572e+07,,1.4262e+07,1.14795e+09,,8.94594e+06,7.32381e+06,,,6.74427e+06,1.12297e+08,254845,,1.61012e+07,,,165088,4.70767e+07,,3324.31,,,,
104011204,1.72841e+09,15,千克,0.7135,1.23327e+09,8.81072e+07,1.20506e+07,6.09023e+06,,3.74889e+08,,,9.21912e+06,918559,1549.8,23020,165913,1856,3.47307e+06,,,,,,,,,56754.9,102306,35492.4,,,,,,
109010804,1.71461e+09,14,套,0.5552,5700,7.29236e+08,1.52124e+07,9.5189e+08,,486835,,,3.3857e+06,,1860,,542588,,8.77822e+06,,,825,,,1.2238e+06,,,1.11193e+06,150.8,2.73386e+06,,,,,,
107030499,1.70345e+09,15,瓶,0.4481,2.29627e+08,1.06433e+08,625660,1.86444e+06,,,,,5.19012e+06,,5.87526e+08,4.33703e+06,,7.6334e+08,103620,,,253147,2.33579e+06,,,291944,,100,856.36,1.51734e+06,,,,,,
106040199,1.69369e+09,24,个,0.9093,3.08543e+07,1.54003e+09,5.85303e+06,2.18212e+07,,133817,18136.2,40,1.0634e+07,295016,1.1762e+07,9.22512e+06,5045,2.68488e+06,2.85581e+07,4097.27,,966951,557524,43715.3,30.02,100054,,746101,1.25421e+07,1.67453e+07,,,,104807,,
106010199,1.68178e+09,21,千克,0.8397,1.41211e+09,1.69156e+08,1.25367e+07,9.13941e+06,,63182.7,4192.5,,2.33784e+07,6.33261e+06,926266,7.70586e+06,24480,96105.9,8.98936e+06,,,127.56,295512,230031,,3390.81,,950,5.72221e+06,1.21601e+06,,,,2.38481e+07,,
109060307,1.68013e+09,18,个,0.8656,3.98178e+06,1.45432e+09,3.35661e+06,1.83963e+08,,517715,184206,407657,2.98168e+07,125440,31143,79372.7,889863,50780,2.32094e+06,,,,90,,,,,14438.2,13658,58283.7,,,,,,
106040201,1.67175e+09,21,个,0.8783,2.48991e+07,1.46824e+09,5.53042e+06,1.12086e+08,,40867.9,1560,36782.9,1.51055e+07,,3.57348e+07,2.55021e+06,975,1.63685e+06,757485,,,3.72668e+06,674782,4720,578.6,3823.42,,43716.3,141320,535120,,,,,,
109024204,1.67115e+09,18,套,0.5945,67146.4,6.54805e+08,8.01454e+06,9.93472e+08,,33660,,28000,8.88905e+06,,1.44303e+06,416114,,2.26792e+06,227333,,,118274,861560,290245,,,,43700,1708.8,167885,,,,,500,
108020300,1.67068e+09,12,千克,0.7677,1.28258e+09,2.67928e+08,1.04306e+06,5.28948e+07,,5.73737e+07,,,3.76635e+06,11152.1,16073.8,4250,,1431,4.65084e+06,,,,,,,,,402673,,,,,,,,
107060104,1.66698e+09,21,个,0.7981,8.82944e+07,1.33048e+09,8.85862e+06,3.68082e+07,,1.51257e+08,40725,31138.3,2.07194e+07,642452,984602,2.01005e+06,23543.6,2.21249e+06,1.55524e+07,,,48855.5,146644,150.1,,50116.7,,3.42329e+06,3.21564e+06,2.17193e+06,,,,,,
109020305,1.66314e+09,10,个,0.9819,469718,1.63309e+09,5.08617e+06,2.14061e+07,,15320,,,1.68606e+06,,,,,,220000,1.152e+06,,9898,,,,,,1610.28,,,,,,,,
108011501,1.65222e+09,18,个,0.9795,57208.4,1.61842e+09,1.99354e+06,8.48757e+06,,1.84122e+07,61443,,825302,910476,26027.4,668920,336,9041.65,2.25743e+06,,,991.5,1022.1,,,,,439.2,2021.25,86020.3,,,,,,
110010201,1.62783e+09,13,千瓦时,0.4316,1.68337e+08,945863,9.81865e+07,418120,7.02642e+08,46860,24612,732896,3.46056e+08,3.08463e+08,,,,952,,1.97559e+06,,,,,,468,,,,,,,,,,
109020699,1.62496e+09,16,套,0.5198,8.45728e+07,6.02735e+08,6.22972e+06,8.44659e+08,,142539,,78300,4.13699e+07,,3925,,31855,67005,3.97423e+07,4.19368e+06,,,94004,,,,,454079,11010,579492,,,,,,
501019900,1.62208e+09,12,OTHER,0.7090,,334624,6.09207e+07,2.24436e+08,1.66294e+06,,13117,1.43454e+07,1.1501e+09,1.47265e+08,,,8.24974e+06,,699000,1.35185e+07,,,,,,,,,,,530200,,,,,
109010803,1.61603e+09,15,个,0.7584,2.26831e+06,1.22567e+09,9.13371e+06,3.23162e+08,,1.14386e+07,,20502.8,3.4174e+07,,2257.35,3860.74,603536,,9.20437e+06,,,35656.5,357.43,,,,,298760,,,,,,,,18000
102040199,1.60866e+09,15,千克,0.9602,1.54466e+09,5.35252e+07,1.01384e+06,4.89553e+06,,297531,256562,,1.54481e+06,89698,6316.11,350,,59014.2,1.99315e+06,,,134884,,,,180600,,,,1690,,,,,,
107020113,1.60729e+09,14,千克,0.9892,1.58993e+09,219601,1.02641e+07,2334.93,,9890,,,169787,4043.52,7698.23,25417.6,,454256,5.86912e+06,,,199655,111357,,,,,,,21704.3,,,,,,
109011402,1.60625e+09,15,个,0.8207,1.79068e+07,1.31825e+09,842226,5.01105e+07,,752786,,384680,1.82377e+07,346530,,48300,107993,,1.99237e+08,5000,,,,,,,,22456.8,600,750,,,,,,
109012002,1.60497e+09,19,个,0.6533,1.67476e+07,1.0485e+09,2.32671e+06,5.21889e+08,,5.11233e+06,675,7.25608e+06,1.67596e+06,2340,,6013.8,31053,9139.24,734722,,,511204,874.5,,,,1004,85401.7,28697,,44615.8,,,,,
