product_id,product_name,class,v_prod,n_units,top1,top2,top3,unit1,share1,unit2,share2,unit3,share3,unit4,share4,unit5,share5
108030602,原铝（电解铝）,A 首要单位>=90%,63325831414.39005,18,0.9712537823770863,0.9882927428815166,0.9926651844562367,千克,0.9712537823770863,UNKNOWN,0.01703896050443032,OTHER,0.0043724415747201754,个,0.0020673027468574444,千瓦时,0.001956958714036548
108020710,钢带,A 首要单位>=90%,60708896251.39003,21,0.9904489223091957,0.9947602325657053,0.9981930302480586,千克,0.9904489223091957,OTHER,0.004311310256509681,个,0.0034327976823533245,千米,0.000603752053376539,UNKNOWN,0.000594346919611042
108030202,锌,A 首要单位>=90%,51893247304.87995,16,0.9897698472095795,0.9947642337826015,0.999356334337804,千克,0.9897698472095795,OTHER,0.004994386573021951,UNKNOWN,0.004592100555202511,个,0.0004066182568230939,套,0.00011950226016048209
108010301,商品混凝土,A 首要单位>=90%,51469730924.85985,24,0.9182049544794377,0.9634348819911743,0.9793930733345311,立方米,0.9182049544794377,UNKNOWN,0.045229927511736635,千克,0.015958191343356756,OTHER,0.00983409804276878,批,0.008082565046771377
107021303,合成纤维单体,A 首要单位>=90%,49014488778.459755,17,0.9947697653987844,0.9989520997203062,0.9995081657550493,千克,0.9947697653987844,UNKNOWN,0.004182334321521854,OTHER,0.0005560660347431349,个,0.000300419349400031,平方米,6.622003903112004e-05
108020600,轧制、锻造钢坯,A 首要单位>=90%,48062472818.02998,20,0.9867440619657216,0.9969927460275041,0.9983851041600822,千克,0.9867440619657216,个,0.010248684061782523,套,0.0013923581325781436,UNKNOWN,0.001090693714792276,千米,0.00015133252709526585
107010301,焦炭,A 首要单位>=90%,46611220360.13998,15,0.99668404740992,0.9998842737221142,0.9999581208767994,千克,0.99668404740992,UNKNOWN,0.0032002263121941577,箱,7.384715468517424e-05,个,1.977654721068607e-05,立方米,1.0644714216156814e-05
102020101,天然原油,A 首要单位>=90%,44062552012.559975,22,0.9965209394375001,0.9987867962390203,0.9991697641203449,千克,0.9965209394375001,立方米,0.0022658568015202765,OTHER,0.00038296788132448465,桶,0.0003540280609610042,UNKNOWN,0.00015548085135983872
107020202,环烃,A 首要单位>=90%,43202547839.05003,19,0.9976365873343769,0.9992862618483781,0.999667160022053,千克,0.9976365873343769,OTHER,0.001649674514001235,UNKNOWN,0.0003808981736749774,桶,0.00011376491100271351,瓶,0.00010070247167384801
107010199,其他石油制品,A 首要单位>=90%,38944450304.450096,25,0.9754980465098269,0.9823851806214451,0.986350475369805,千克,0.9754980465098269,桶,0.006887134111618247,立方米,0.003965294748359929,个,0.0038401483767485914,UNKNOWN,0.003483441276984678
108031501,铜材,A 首要单位>=90%,38883953471.50988,22,0.9744027964540882,0.9923328550123269,0.9947075412269798,千克,0.9744027964540882,个,0.01793005855823868,千米,0.0023746862146529183,UNKNOWN,0.002363208469975361,OTHER,0.0007022505360728608
108020709,冷轧薄板,A 首要单位>=90%,38696107494.99013,17,0.9640993722960414,0.9954656935098003,0.9977092018784712,千克,0.9640993722960414,个,0.031366321213758964,UNKNOWN,0.002243508368670924,OTHER,0.0006227814012848723,套,0.0005378070833789767
108020706,线材（盘条）,A 首要单位>=90%,37622651714.6,18,0.992638272001372,0.9968511362644322,0.9978340788278787,千克,0.992638272001372,个,0.004212864263060234,千米,0.0009829425634463999,UNKNOWN,0.000688165501102964,OTHER,0.00046884618617020174
107060201,塑料粒料,A 首要单位>=90%,36972493127.35,23,0.9922926198506965,0.9955397206803993,0.9967064934915109,千克,0.9922926198506965,个,0.0032471008297028175,OTHER,0.0011667728111115334,套,0.0009850502165097135,UNKNOWN,0.0006737887903364537
108020704,棒材,A 首要单位>=90%,33964884141.2398,21,0.9877135276256306,0.9933876411779863,0.9981328221004293,千克,0.9877135276256306,个,0.005674113552355704,UNKNOWN,0.004745180922443062,套,0.000491267320406968,OTHER,0.00044582751929997464
107020209,无环醇及其衍生物,A 首要单位>=90%,33954145288.89002,13,0.9976326589747408,0.999381347639551,0.999674697889285,千克,0.9976326589747408,UNKNOWN,0.0017486886648101843,立方米,0.00029335024973398805,桶,0.00012180513497871065,瓶,0.00011242078743325025
107020217,醚醇,A 首要单位>=90%,33843080521.06003,11,0.9957048221130596,0.9987806323418366,0.9997889183472658,千克,0.9957048221130596,UNKNOWN,0.0030758102287769973,OTHER,0.0010082860054292475,立方米,6.908938087196216e-05,罐,5.3352008215576155e-05
108031101,黄金,A 首要单位>=90%,30808027103.96001,13,0.9868290265179673,0.9971355677735476,0.998684738813905,千克,0.9868290265179673,个,0.010306541255580304,UNKNOWN,0.001549171040357377,OTHER,0.0007892262554804966,套,0.0005090243028896926
107029999,其他未列明化学制品,A 首要单位>=90%,30247145997.91998,25,0.9327151950035236,0.9447484441601558,0.9559307741433964,千克,0.9327151950035236,立方米,0.012033249156632151,个,0.011182329983240702,桶,0.007711857033587259,箱,0.0074735759081384105
102020200,天然气,A 首要单位>=90%,29543074402.83998,19,0.9366763779077047,0.9593240319574025,0.9808314678865798,立方米,0.9366763779077047,千瓦时,0.02264765404969772,千克,0.021507435929177348,UNKNOWN,0.012932887864685843,OTHER,0.005060851580349647
109041401,家用冷藏冷冻箱,A 首要单位>=90%,27595640938.74002,16,0.9959813693370565,0.9978086761606937,0.9994843693160965,个,0.9959813693370565,UNKNOWN,0.0018273068236371367,OTHER,0.0016756931554028015,套,0.00021170829309488572,项,0.0001569698130808401
102030200,锰矿石,A 首要单位>=90%,27565438022.439938,19,0.9860992129365742,0.9967161094873113,0.9992807284493771,千克,0.9860992129365742,UNKNOWN,0.010616896550737104,OTHER,0.002564618962065834,立方米,0.00030629060358579676,个,0.0002932493277784849
109041801,家用洗衣机,A 首要单位>=90%,27207985040.31,14,0.9703691882476565,0.9948285707805433,0.9987836109138194,个,0.9703691882476565,UNKNOWN,0.024459382532886844,OTHER,0.003955040133276033,千克,0.0007857841206662324,批,0.0002455130683181194
103040201,甲类卷烟,A 首要单位>=90%,26813532571.10001,18,0.9942218404874787,0.9975021277016596,0.99847276229339,个,0.9942218404874787,UNKNOWN,0.003280287214180806,批,0.0009706345917304208,箱,0.0005572755410119015,OTHER,0.0004032576804763928
104010102,纱,A 首要单位>=90%,25806407825.50997,24,0.9682179914889494,0.985656335226397,0.9958625816842879,千克,0.9682179914889494,个,0.01743834373744758,千米,0.010206246457890937,UNKNOWN,0.0013985157354726413,OTHER,0.0008487732821283176
301010201,铁路货物运输服务,A 首要单位>=90%,25614350361.30997,18,0.9277182583796236,0.9850584037700956,0.9918985650230098,UNKNOWN,0.9277182583796236,千克,0.05734014539047193,个,0.00684016125291415,次,0.00150406137991273,车,0.0013560765192181736
107010111,石油气，相关烃类气石油气,A 首要单位>=90%,25330993070.41,20,0.9876471043993328,0.9923202629869556,0.9964248100977222,千克,0.9876471043993328,瓶,0.004673158587622795,UNKNOWN,0.004104547110766595,OTHER,0.0014183373498281278,立方米,0.0012238280095782374
108031401,常用有色金属合金,A 首要单位>=90%,24170255973.97004,21,0.924734637037392,0.9702372942067836,0.9784476750907807,千克,0.924734637037392,个,0.04550265716939164,千米,0.00821038088399709,OTHER,0.007479885863215563,平方米,0.006560836842223695
102019900,其他煤炭采选产品（低热值燃料）,A 首要单位>=90%,21678729616.52002,22,0.9823209222362393,0.9979527560818795,0.9991287539853992,千克,0.9823209222362393,UNKNOWN,0.015631833845640195,个,0.0011759979035197935,套,0.00046088413651260195,车,8.766657611485437e-05
108020711,板带,A 首要单位>=90%,21244987677.420002,17,0.9898896567905148,0.9959955402873487,0.9978174181329705,千克,0.9898896567905148,个,0.006105883496833978,千米,0.001821877845621816,平方米,0.0013182201145621473,套,0.00031159519885416633
101010401,大豆,A 首要单位>=90%,21122452110.54999,20,0.9961868190507213,0.9970958310863272,0.9978755199909962,千克,0.9961868190507213,UNKNOWN,0.0009090120356059386,个,0.0007796889046690885,袋,0.0007616665245965649,桶,0.00037091611281659997
109061803,其他表,A 首要单位>=90%,20658180056.010174,18,0.976531573430209,0.9910504063480554,0.9973156735564482,个,0.976531573430209,批,0.014518832917846424,UNKNOWN,0.006265267208392844,套,0.0011469175782068384,盒,0.0005956764287384493
101010103,玉米,A 首要单位>=90%,20530782071.93997,26,0.983418053345114,0.9884089206204548,0.9923774883824865,千克,0.983418053345114,UNKNOWN,0.00499086727534086,个,0.003968567762031731,千米,0.0014049179577733692,OTHER,0.0012675588474326924
108020800,铁合金,A 首要单位>=90%,20492183072.82001,16,0.9808758586741403,0.9896283194838376,0.9941550163257683,千克,0.9808758586741403,OTHER,0.008752460809697323,UNKNOWN,0.0045266968419306955,个,0.003687404042384513,套,0.0014702812947226804
108020712,无缝钢管,A 首要单位>=90%,20264099647.45996,20,0.9306044825062697,0.9660961106023717,0.9911404534633491,千克,0.9306044825062697,千米,0.035491628096101985,个,0.0250443428609775,套,0.0029830668789460426,批,0.002531832291223013
109051104,外存储设备及部件,A 首要单位>=90%,19513068761.43968,24,0.9384622526476761,0.9886424285180632,0.9933665350523548,个,0.9384622526476761,套,0.05018017587038707,UNKNOWN,0.004724106534291678,OTHER,0.0030639654408509804,批,0.0028069160099633114
108030300,镍,A 首要单位>=90%,19171628371.71999,15,0.9896102642896093,0.9987099559510302,0.9993538631555017,千克,0.9896102642896093,UNKNOWN,0.009099691661420863,OTHER,0.0006439072044714628,个,0.0004537751567745161,平方米,0.00015967180985604335
107020201,无环烃,A 首要单位>=90%,18555592583.82,17,0.9957311540317462,0.9977496157645532,0.9986826511290555,千克,0.9957311540317462,瓶,0.0020184617328071063,平方米,0.000933035364502264,UNKNOWN,0.00042908734140577277,OTHER,0.00022335184399412998
107010102,煤油,A 首要单位>=90%,18294172492.95,19,0.9944814838370576,0.9987155149674545,0.999443929560415,千克,0.9944814838370576,OTHER,0.004234031130396847,立方米,0.0007284145929604262,个,0.0002782347620238934,桶,0.00012148627060647204
108030201,铅,A 首要单位>=90%,17504486720.03,16,0.9988872279798007,0.9993463949498783,0.9997399051818646,千克,0.9988872279798007,个,0.0004591669700776136,UNKNOWN,0.00039351023198629353,套,0.00014075268126432545,平方米,8.525708601854065e-05
108020900,废旧物资冶炼、提纯金属及合金,A 首要单位>=90%,16267242669.01998,16,0.9575770121254621,0.9916795730448057,0.9966580482847572,千克,0.9575770121254621,UNKNOWN,0.03410256091934363,个,0.004978475239951591,批,0.0030696536103870836,套,8.961420073828798e-05
102060000,其他矿产品,A 首要单位>=90%,15196861054.339972,24,0.9380677386767831,0.9589874876600252,0.9741364681209773,千克,0.9380677386767831,立方米,0.020919748983242094,个,0.01514898046095209,UNKNOWN,0.008371194329875719,平方米,0.005721175790126098
107040302,涤纶纤维,A 首要单位>=90%,13759400843.62001,16,0.9796816928355111,0.9922199529705804,0.9956189233590101,千克,0.9796816928355111,千米,0.012538260135069325,OTHER,0.00339897038842977,个,0.0015112132284191375,UNKNOWN,0.001217900530005286
108031102,白银（银锭）,A 首要单位>=90%,13667540349.26001,10,0.9968218792942981,0.9987807108723186,0.9998220605860416,千克,0.9968218792942981,个,0.0019588315780205124,UNKNOWN,0.0010413497137230394,套,0.00014633161994713145,OTHER,2.7216528394601736e-05
101010500,棉花,A 首要单位>=90%,13393931209.88,24,0.9838678136691777,0.9892596708796081,0.993917923922895,千克,0.9838678136691777,个,0.005391857210430382,千米,0.004658253043286983,UNKNOWN,0.004193653673431345,OTHER,0.000848365717424183
106010202,涂布类印刷用纸,A 首要单位>=90%,13357967377.209991,26,0.9440203792610111,0.9629115434077756,0.9791751882539704,千克,0.9440203792610111,令,0.018891164146764543,个,0.01626364484619484,平方米,0.010466570482013098,卷,0.003732306181182872
109030503,载货汽车,A 首要单位>=90%,13035828779.48,22,0.9885908527669437,0.9968992040894532,0.9983909095252143,个,0.9885908527669437,UNKNOWN,0.008308351322509495,千克,0.001491705435761,批,0.0005155783720157223,套,0.0002681989974817285
108020703,中小型型钢,A 首要单位>=90%,12872857485.58996,21,0.964880312385492,0.9888259107388535,0.9930336798499956,千克,0.964880312385492,个,0.023945598353361474,千米,0.004207769111142115,批,0.0020552285807262237,OTHER,0.001781744703200125
109051003,网络连接设备,A 首要单位>=90%,12770053393.29999,21,0.9115087648346959,0.9789438504782544,0.9861723831669612,个,0.9115087648346959,套,0.06743508564355853,UNKNOWN,0.007228532688706784,批,0.005198925545200373,箱,0.0028226098309746704
107020213,羧酸及其衍生物,A 首要单位>=90%,12724312322.98,17,0.9982232318685569,0.999351103883619,0.9996054602109276,千克,0.9982232318685569,UNKNOWN,0.0011278720150621816,瓶,0.0002543563273085407,OTHER,0.000155883806499923,立方米,6.569688473382452e-05
109041602,家用吸排油烟机,A 首要单位>=90%,12459062352.960028,14,0.9697347633796518,0.986036352789528,0.9971748750449397,个,0.9697347633796518,批,0.016301589409876166,UNKNOWN,0.011138522255411825,套,0.002329226080412497,OTHER,0.0003909213985788312
107020402,氮肥,A 首要单位>=90%,12197116490.62001,13,0.9961753241328903,0.9991628024838615,0.9996312792483816,千克,0.9961753241328903,UNKNOWN,0.00298747835097111,包,0.00046847676452006564,瓶,0.00011366688930668116,袋,0.00010309581948873225
109042201,家用燃气用具,A 首要单位>=90%,11967441991.610031,18,0.9507934251018026,0.981477338756653,0.9912349084329352,个,0.9507934251018026,UNKNOWN,0.03068391365485031,OTHER,0.009757569676282175,套,0.008035853622471749,立方米,0.00025481923389626
109041701,家用电热烹调器具,A 首要单位>=90%,11890976587.620039,20,0.9548145642091851,0.9752666991720271,0.9896092718693403,个,0.9548145642091851,OTHER,0.020452134962842036,UNKNOWN,0.01434257269731317,套,0.009152771086380823,批,0.001026257142134568
108020702,大型型钢,A 首要单位>=90%,11870347557.01999,17,0.9794893856864354,0.9889434557918749,0.9944440466125191,千克,0.9794893856864354,个,0.009454070105439534,OTHER,0.00550059082064416,UNKNOWN,0.0023626293236388317,千米,0.0010135545359735364
107020403,磷肥,A 首要单位>=90%,11830515543.79999,10,0.9984393236920537,0.999986725703591,0.999991151622293,千克,0.9984393236920537,UNKNOWN,0.001547402011537351,包,4.425918702033297e-06,批,2.3951618925728075e-06,个,1.8277538218807457e-06
109051101,终端显示设备,A 首要单位>=90%,11398094781.96002,20,0.933893572277311,0.9828932357696653,0.993222139377866,个,0.933893572277311,套,0.048999663492354247,平方米,0.010328903608200662,UNKNOWN,0.002758069586309763,千克,0.0016653322614971198
108031201,稀有金属,A 首要单位>=90%,10728719593.02,19,0.9202966757080379,0.975383425375212,0.9879377486066282,千克,0.9202966757080379,OTHER,0.055086749667174216,UNKNOWN,0.012554323231416092,个,0.011618923874299053,套,0.0001865794489868413
107010113,油类残渣,A 首要单位>=90%,10494732877.029999,14,0.9977219229874514,0.9996226869767532,0.9997500872179662,千克,0.9977219229874514,UNKNOWN,0.0019007639893017716,立方米,0.00012740024121303588,个,0.00011570291633221995,平方米,5.298153716870546e-05
109050599,其他移动通信终端设备,A 首要单位>=90%,10409203827.119991,21,0.9443566038729156,0.9748260364181474,0.9916293359283649,个,0.9443566038729156,套,0.030469432545231667,UNKNOWN,0.01680329951021756,批,0.005757647620834616,OTHER,0.0011434779688902698
109041799,其他家用厨房电器具,A 首要单位>=90%,9970058931.669981,24,0.9612299877393748,0.9872665438318793,0.9918969580577526,个,0.9612299877393748,套,0.026036556092504392,批,0.004630414225873318,箱,0.0033264233789684267,UNKNOWN,0.002559532689314371
109041805,家用电清洁器具,A 首要单位>=90%,9608025684.790024,21,0.9847469559170727,0.9929053819227494,0.9977496679672466,个,0.9847469559170727,套,0.008158426005676638,UNKNOWN,0.0048442860444972745,批,0.0013931228453301667,OTHER,0.00045644760993328293
107020216,醚,A 首要单位>=90%,9567260851.240002,13,0.9953901276012262,0.9974534610157679,0.9988972632936383,千克,0.9953901276012262,UNKNOWN,0.0020633334145416828,个,0.0014438022778703356,OTHER,0.0004456424421047747,立方米,0.0002036877033354251
103010602,成品糖,A 首要单位>=90%,9462718556.209988,20,0.9780094639406307,0.9871429430287604,0.9907742934240915,千克,0.9780094639406307,袋,0.009133479088129627,个,0.003631350395331091,箱,0.0026226583114123494,包,0.002077914340704571
102040101,铜矿石,A 首要单位>=90%,9171853771.660011,21,0.9864596381852779,0.9904003767022482,0.9933443961886288,千克,0.9864596381852779,立方米,0.003940738516970319,副,0.0029440194863805482,个,0.002203264397044847,OTHER,0.0016904317443336063
104020401,皮革鞋靴,A 首要单位>=90%,8813913618.53999,23,0.9682546717134325,0.9845296434193341,0.9926569115331627,个,0.9682546717134325,OTHER,0.01627497170590169,平方米,0.008127268113828632,UNKNOWN,0.0032979144337036284,千米,0.00235750088545138
102030300,铬矿石,A 首要单位>=90%,8638264329.86999,16,0.9910151955790906,0.9972607302258419,0.9990209728485898,千克,0.9910151955790906,OTHER,0.006245534646751425,UNKNOWN,0.0017602426227479023,个,0.00038693155040907446,批,0.00033140847636496055
101020201,原木,A 首要单位>=90%,8553374738.919995,15,0.9564477741113169,0.9789796153988336,0.992378240488709,立方米,0.9564477741113169,千克,0.02253184128751671,UNKNOWN,0.013398625089875424,个,0.005681151434753537,平方米,0.000780361185349257
108010101,硅酸盐水泥熟料,A 首要单位>=90%,8519048328.519999,20,0.9800994396495631,0.9926859234955384,0.9957199325354297,千克,0.9800994396495631,UNKNOWN,0.012586483845975318,千米,0.003034009039891236,个,0.0012294310533415603,OTHER,0.0008708140855551181
109011800,气体压缩机,A 首要单位>=90%,8273294069.530001,24,0.9153722038820536,0.9809218485208557,0.9880488937249131,个,0.9153722038820536,套,0.06554964463880204,UNKNOWN,0.007127045204057361,桶,0.0029959049891971354,千克,0.0028980779250074567
107021302,合成橡胶,A 首要单位>=90%,8143343150.030002,21,0.923242727610257,0.9749796971199415,0.9832232529155428,千克,0.923242727610257,个,0.05173696950968442,千米,0.008243555795601307,套,0.0033531867768459935,OTHER,0.0032656835196613375
103040202,乙类卷烟,A 首要单位>=90%,8024724471.1699915,16,0.9991234942302044,0.9997115224879911,0.999834829367069,个,0.9991234942302044,UNKNOWN,0.0005880282577866517,OTHER,0.00012330687907789712,份,7.499184703001525e-05,包,4.0371970547266046e-05
102040102,铅锌矿石,A 首要单位>=90%,7967860950.630019,19,0.9751235524354466,0.9952563290155042,0.9986653059314294,千克,0.9751235524354466,OTHER,0.02013277658005766,UNKNOWN,0.003408976915925256,个,0.0009442588728164362,套,0.0001895835355762024
107020105,烧碱,A 首要单位>=90%,7948395033.410002,15,0.9969876238121839,0.9980742453406429,0.9987182431752352,千克,0.9969876238121839,UNKNOWN,0.0010866215284590125,OTHER,0.0006439978345922707,立方米,0.0006241015436636914,瓶,0.0003274949557814369
109052100,印制电路板,A 首要单位>=90%,7943784217.729971,22,0.9191734716878452,0.9520591438813243,0.9655454808592205,个,0.9191734716878452,套,0.03288567219347902,平方米,0.013486336977896207,批,0.010002603153878999,千克,0.0093151603343961
109020301,挖掘、铲土运输机械,A 首要单位>=90%,7882207276.920007,24,0.9710881210004099,0.9831891372004394,0.9906853376369609,个,0.9710881210004099,套,0.012101016200029579,UNKNOWN,0.0074962004365214125,千克,0.003407705090254326,OTHER,0.0028722920718277064
107020102,非金属无机氧化物,A 首要单位>=90%,7627823377.260002,21,0.9877135412220748,0.9921927337597333,0.9944614433462178,千克,0.9877135412220748,千瓦时,0.004479192537658492,UNKNOWN,0.002268709586484455,批,0.001561633450442959,个,0.0014259127410350444
109041804,电热水器,A 首要单位>=90%,7484409170.630048,20,0.9720487179040228,0.9883164660460916,0.996769899357605,个,0.9720487179040228,UNKNOWN,0.016267748142068727,套,0.008453433311513344,批,0.001984387522301876,OTHER,0.0009906105733895729
109012001,液压元件,A 首要单位>=90%,7472893069.560015,21,0.9101658140574028,0.9788120210531365,0.9846094280622737,个,0.9101658140574028,套,0.06864620699573361,千克,0.005797407009137191,OTHER,0.00461818740596966,UNKNOWN,0.0041576106884972834
108013001,沥青混合物,A 首要单位>=90%,7461293335.749996,16,0.9575263735414921,0.9744098403348985,0.9869016503249197,千克,0.9575263735414921,立方米,0.016883466793406462,UNKNOWN,0.012491809990021144,平方米,0.008435383625575351,OTHER,0.0028901382226426573
108020500,粗钢,A 首要单位>=90%,7457666546.350006,17,0.9873989367550907,0.9966661327808805,0.9977969022900277,千克,0.9873989367550907,个,0.009267196025789758,套,0.0011307695091472417,UNKNOWN,0.0008655705977038257,千米,0.0006838125650034476
109051201,微机板卡,A 首要单位>=90%,7258704033.679978,17,0.957977473031731,0.9974694340539619,0.9989517238001862,个,0.957977473031731,套,0.03949196102223091,UNKNOWN,0.0014822897462241902,千克,0.0004872653222378147,批,0.0003542214241095697
108031502,铜盘条（电工用铜线坯）,A 首要单位>=90%,7191513609.710003,10,0.99511050294996,0.9987040254644841,0.9991552691464287,千克,0.99511050294996,笔,0.0035935225145241867,批,0.00045124368194456624,千米,0.0003533910839810651,个,0.00033669950881142
108031099,其他常用有色金属,A 首要单位>=90%,7128469148.2599945,21,0.9350903955356329,0.9671116888136878,0.9917098962342532,千克,0.9350903955356329,UNKNOWN,0.03202129327805497,个,0.024598207420565343,OTHER,0.0041434223583908724,平方米,0.001888083631993452
110020202,民用天然气,A 首要单位>=90%,6885991553.339996,15,0.9382483629879346,0.9580388075817708,0.9743249160951635,立方米,0.9382483629879346,OTHER,0.01979044459383632,UNKNOWN,0.016286108513392593,千克,0.015929717646370738,千瓦时,0.008919870681544425
109051103,输出设备及装置,A 首要单位>=90%,6800406718.279979,22,0.9463707398235964,0.984230414607154,0.9930969262729813,个,0.9463707398235964,套,0.037859674783557555,千克,0.008866511665827333,UNKNOWN,0.0033242381443499545,OTHER,0.0006553586123047698
108020100,生铁,A 首要单位>=90%,6739954774.710002,18,0.9612177430402347,0.9841435587964166,0.9883084198078479,千克,0.9612177430402347,个,0.022925815756181883,套,0.004164861011431312,UNKNOWN,0.0033015706252951006,千米,0.0026319137060920785
107020106,纯碱类,A 首要单位>=90%,6685283848.82,17,0.9881178725935443,0.9980336424544906,0.9986458356406815,千克,0.9881178725935443,UNKNOWN,0.009915769860946236,瓶,0.0006121931861909479,袋,0.0003873935899456421,个,0.00037533729857153306
107021506,特种纤维及高功能化工产品,A 首要单位>=90%,6602193011.829996,19,0.9809704054448455,0.9868071253576005,0.9926350257160202,千克,0.9809704054448455,个,0.005836719912754994,平方米,0.005827900358419689,套,0.0024858602468289374,OTHER,0.0013701680735160146
109041901,家用理发、吹风电器具,A 首要单位>=90%,6549950053.200013,14,0.9791710423618643,0.9865715711760219,0.9923454043125863,个,0.9791710423618643,箱,0.00740052881415763,UNKNOWN,0.005773833136564482,套,0.0031867991023537957,副,0.0017899914983736409
104020499,其他鞋,A 首要单位>=90%,6459271558.939988,22,0.9670394873713998,0.9863459209919836,0.9904941894407554,个,0.9670394873713998,UNKNOWN,0.01930643362058383,千米,0.004148268448771832,OTHER,0.00393026086894636,批,0.002214395039670276
107020301,活性炭、硫磺、磷,A 首要单位>=90%,6316203994.58,20,0.9761112902433999,0.9833246938017867,0.9878829132488953,千克,0.9761112902433999,箱,0.007213403558386755,UNKNOWN,0.004558219447108667,个,0.0042761846962474466,套,0.0028507511276474086
107021304,合成纤维聚合物,A 首要单位>=90%,6155545606.570002,20,0.964591645780779,0.9765916481463143,0.9864695793966493,千克,0.964591645780779,OTHER,0.012000002365535228,个,0.009877931250334981,千米,0.006394341701893844,立方米,0.0025228311692508613
107020112,金属氧化物酸盐、金属过氧化物酸盐,A 首要单位>=90%,5853202871.170001,14,0.9983310795499477,0.9988973744047401,0.9994311981536811,千克,0.9983310795499477,个,0.0005662948547924556,OTHER,0.0005338237489409668,瓶,0.00030172257973470586,桶,0.00011827883216041914
107010105,石脑油,A 首要单位>=90%,5659420100.72,16,0.9959020843094772,0.997367474100729,0.9988244158939263,千克,0.9959020843094772,个,0.0014653897912517433,立方米,0.001456941793197328,桶,0.0005027111664034356,OTHER,0.0003710233314775242
108012701,石墨制品,A 首要单位>=90%,5640047406.059998,18,0.9385359156471755,0.9851347213908315,0.9898232256579388,千克,0.9385359156471755,个,0.04659880574365589,套,0.004688504267107343,OTHER,0.003972114222999082,平方米,0.002062870926846999
